id_1,id_2,role_1,role_2,dhash_distance,ahash_distance,is_exact_sha256,cross_role,mse,mae,max_difference,crop_mse,crop_mae,foreground_fraction_1,foreground_fraction_2,foreground_ratio,meets_automatic_rule,decision,accepted_near_duplicate,gender_1,gender_2,usage_1,usage_2,product_family_group_1,product_family_group_2,cv_fold_1,cv_fold_2,path_1,path_2
8323,8324,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.13895833,0.13895833,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_c11eeb53ab6bb2c3,family_c11eeb53ab6bb2c3,3,3,data/raw/teacher/train/images_train/8323.jpg,data/raw/teacher/train/images_train/8324.jpg
10200,10244,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.31791667,0.31791667,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_fc51fa620f287515,family_fc51fa620f287515,4,4,data/raw/teacher/train/images_train/10200.jpg,data/raw/teacher/train/images_train/10244.jpg
13255,13256,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1475,0.1475,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_596d784ff6e93530,family_596d784ff6e93530,2,2,data/raw/teacher/train/images_train/13255.jpg,data/raw/teacher/train/images_train/13256.jpg
13267,13268,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1625,0.1625,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_611041eb06886b68,family_611041eb06886b68,1,1,data/raw/teacher/train/images_train/13267.jpg,data/raw/teacher/train/images_train/13268.jpg
27217,33497,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.20916667,0.20916667,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_cd4dd99e56bb48ea,family_cd4dd99e56bb48ea,1,1,data/raw/teacher/train/images_train/27217.jpg,data/raw/teacher/train/images_train/33497.jpg
36216,39831,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.28166667,0.28166667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_e025661517d639c0,family_e025661517d639c0,2,2,data/raw/teacher/train/images_train/36216.jpg,data/raw/teacher/train/images_train/39831.jpg
36716,39853,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.27166667,0.27166667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/36716.jpg,data/raw/teacher/train/images_train/39853.jpg
36716,39854,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.27166667,0.27166667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/36716.jpg,data/raw/teacher/train/images_train/39854.jpg
37906,37910,labelled,labelled,0,0,False,False,0.00042251,0.00627936,0.3019608,0.00214174,0.0299993,0.14583333,0.15020833,0.97087379,True,accepted_automatic,True,Unisex,Unisex,Casual,Casual,family_44facf45baa44fb4,family_44facf45baa44fb4,2,2,data/raw/teacher/train/images_train/37906.jpg,data/raw/teacher/train/images_train/37910.jpg
38481,40989,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19604167,0.19604167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_1bce6b9bdc003e50,family_1bce6b9bdc003e50,0,0,data/raw/teacher/train/images_train/38481.jpg,data/raw/teacher/train/images_train/40989.jpg
38481,40990,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19604167,0.19604167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_1bce6b9bdc003e50,family_1bce6b9bdc003e50,0,0,data/raw/teacher/train/images_train/38481.jpg,data/raw/teacher/train/images_train/40990.jpg
39853,39854,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.27166667,0.27166667,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/39853.jpg,data/raw/teacher/train/images_train/39854.jpg
40989,40990,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19604167,0.19604167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_1bce6b9bdc003e50,family_1bce6b9bdc003e50,0,0,data/raw/teacher/train/images_train/40989.jpg,data/raw/teacher/train/images_train/40990.jpg
47329,47330,labelled,labelled,0,0,False,False,0.00028103,0.00493292,0.11764707,0.00161238,0.02761885,0.153125,0.15291667,0.99863946,True,accepted_automatic,True,Women,Women,Casual,Casual,family_e7747bc6d42c35bc,family_e7747bc6d42c35bc,4,4,data/raw/teacher/train/images_train/47329.jpg,data/raw/teacher/train/images_train/47330.jpg
49116,49118,labelled,labelled,0,0,False,False,1.292e-05,0.00040626,0.07058823,0.0001312,0.00379136,0.0775,0.0775,1.0,True,accepted_automatic,True,Women,Women,Casual,Casual,family_8cd5f4e946c04b1c,family_8cd5f4e946c04b1c,4,4,data/raw/teacher/train/images_train/49116.jpg,data/raw/teacher/train/images_train/49118.jpg
49116,49133,labelled,labelled,0,1,False,False,0.00014095,0.00128453,0.20000002,0.00142422,0.01259893,0.0775,0.0775,1.0,True,accepted_automatic,True,Women,Women,Casual,Casual,family_8cd5f4e946c04b1c,family_8cd5f4e946c04b1c,4,4,data/raw/teacher/train/images_train/49116.jpg,data/raw/teacher/train/images_train/49133.jpg
49118,49133,labelled,labelled,0,1,False,False,0.00010136,0.00120379,0.14117649,0.00102345,0.01189236,0.0775,0.0775,1.0,True,accepted_automatic,True,Women,Women,Casual,Casual,family_8cd5f4e946c04b1c,family_8cd5f4e946c04b1c,4,4,data/raw/teacher/train/images_train/49118.jpg,data/raw/teacher/train/images_train/49133.jpg
41759,43694,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.28229167,0.28229167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_9f3ea987ad750c7c,family_9f3ea987ad750c7c,0,0,data/raw/teacher/train/images_train/41759.jpg,data/raw/teacher/train/images_train/43694.jpg
33268,39328,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.29541667,0.29541667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_f7ef0fc76c28739d,family_f7ef0fc76c28739d,0,0,data/raw/teacher/train/images_train/33268.jpg,data/raw/teacher/train/images_train/39328.jpg
33268,39329,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.29541667,0.29541667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_f7ef0fc76c28739d,family_f7ef0fc76c28739d,0,0,data/raw/teacher/train/images_train/33268.jpg,data/raw/teacher/train/images_train/39329.jpg
39328,39329,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.29541667,0.29541667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_f7ef0fc76c28739d,family_f7ef0fc76c28739d,0,0,data/raw/teacher/train/images_train/39328.jpg,data/raw/teacher/train/images_train/39329.jpg
41754,43685,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21083333,0.21083333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_c2694962760fdb32,family_c2694962760fdb32,3,3,data/raw/teacher/train/images_train/41754.jpg,data/raw/teacher/train/images_train/43685.jpg
41754,43686,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21083333,0.21083333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_c2694962760fdb32,family_c2694962760fdb32,3,3,data/raw/teacher/train/images_train/41754.jpg,data/raw/teacher/train/images_train/43686.jpg
43685,43686,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21083333,0.21083333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_c2694962760fdb32,family_c2694962760fdb32,3,3,data/raw/teacher/train/images_train/43685.jpg,data/raw/teacher/train/images_train/43686.jpg
36717,39840,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18375,0.18375,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/36717.jpg,data/raw/teacher/train/images_train/39840.jpg
36717,40162,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18375,0.18375,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/36717.jpg,data/raw/teacher/train/images_train/40162.jpg
39672,39674,labelled,labelled,0,0,False,False,0.00029506,0.00348116,0.3098039,0.00079061,0.00914043,0.23708333,0.23729167,0.99912204,True,accepted_automatic,True,Men,Men,Sports,Sports,family_67415f9824d27365,family_67415f9824d27365,1,1,data/raw/teacher/train/images_train/39672.jpg,data/raw/teacher/train/images_train/39674.jpg
39840,40162,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18375,0.18375,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_fb821f00b77871ac,family_fb821f00b77871ac,4,4,data/raw/teacher/train/images_train/39840.jpg,data/raw/teacher/train/images_train/40162.jpg
4933,4934,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16833333,0.16833333,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_56a331c6be05d87a,family_56a331c6be05d87a,4,4,data/raw/teacher/train/images_train/4933.jpg,data/raw/teacher/train/images_train/4934.jpg
8330,8331,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17854167,0.17854167,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_e6f21a956f29ddc4,family_e6f21a956f29ddc4,4,4,data/raw/teacher/train/images_train/8330.jpg,data/raw/teacher/train/images_train/8331.jpg
8384,8385,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16854167,0.16854167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_dc59fb1fabd3c2f3,family_dc59fb1fabd3c2f3,1,1,data/raw/teacher/train/images_train/8384.jpg,data/raw/teacher/train/images_train/8385.jpg
31106,34026,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.12125,0.12125,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/31106.jpg,data/raw/teacher/train/images_train/34026.jpg
31106,34027,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.12125,0.12125,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/31106.jpg,data/raw/teacher/train/images_train/34027.jpg
34026,34027,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.12125,0.12125,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_04227724dc60086a,family_04227724dc60086a,1,1,data/raw/teacher/train/images_train/34026.jpg,data/raw/teacher/train/images_train/34027.jpg
36728,39835,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1525,0.1525,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_5bf000408bc77af3,family_5bf000408bc77af3,2,2,data/raw/teacher/train/images_train/36728.jpg,data/raw/teacher/train/images_train/39835.jpg
36728,39836,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1525,0.1525,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_5bf000408bc77af3,family_5bf000408bc77af3,2,2,data/raw/teacher/train/images_train/36728.jpg,data/raw/teacher/train/images_train/39836.jpg
38491,40982,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22854167,0.22854167,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_897455f772e149fe,family_897455f772e149fe,0,0,data/raw/teacher/train/images_train/38491.jpg,data/raw/teacher/train/images_train/40982.jpg
39835,39836,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1525,0.1525,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_5bf000408bc77af3,family_5bf000408bc77af3,2,2,data/raw/teacher/train/images_train/39835.jpg,data/raw/teacher/train/images_train/39836.jpg
40156,41963,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19104167,0.19104167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_4e1d091bfa901f4d,family_4e1d091bfa901f4d,0,0,data/raw/teacher/train/images_train/40156.jpg,data/raw/teacher/train/images_train/41963.jpg
41309,43577,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21875,0.21875,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_65ea60e14595f93e,family_65ea60e14595f93e,2,2,data/raw/teacher/train/images_train/41309.jpg,data/raw/teacher/train/images_train/43577.jpg
41309,43578,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21875,0.21875,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_65ea60e14595f93e,family_65ea60e14595f93e,2,2,data/raw/teacher/train/images_train/41309.jpg,data/raw/teacher/train/images_train/43578.jpg
43577,43578,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.21875,0.21875,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_65ea60e14595f93e,family_65ea60e14595f93e,2,2,data/raw/teacher/train/images_train/43577.jpg,data/raw/teacher/train/images_train/43578.jpg
46815,46816,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19958333,0.19958333,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6db2207263fd6023,family_6db2207263fd6023,3,3,data/raw/teacher/train/images_train/46815.jpg,data/raw/teacher/train/images_train/46816.jpg
47153,47154,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.2275,0.2275,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_aa45018bc5d1c7bc,family_aa45018bc5d1c7bc,2,2,data/raw/teacher/train/images_train/47153.jpg,data/raw/teacher/train/images_train/47154.jpg
18166,18167,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.19354167,0.19354167,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_326feeb385c9c489,family_326feeb385c9c489,3,3,data/raw/teacher/train/images_train/18166.jpg,data/raw/teacher/train/images_train/18167.jpg
38993,40928,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18833333,0.18833333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_b017b8c7949555b7,family_b017b8c7949555b7,4,4,data/raw/teacher/train/images_train/38993.jpg,data/raw/teacher/train/images_train/40928.jpg
38993,40929,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18833333,0.18833333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_b017b8c7949555b7,family_b017b8c7949555b7,4,4,data/raw/teacher/train/images_train/38993.jpg,data/raw/teacher/train/images_train/40929.jpg
40160,41961,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1625,0.1625,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_983ecc355974a0d5,family_983ecc355974a0d5,0,0,data/raw/teacher/train/images_train/40160.jpg,data/raw/teacher/train/images_train/41961.jpg
40160,41962,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1625,0.1625,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_983ecc355974a0d5,family_983ecc355974a0d5,0,0,data/raw/teacher/train/images_train/40160.jpg,data/raw/teacher/train/images_train/41962.jpg
40928,40929,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.18833333,0.18833333,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_b017b8c7949555b7,family_b017b8c7949555b7,4,4,data/raw/teacher/train/images_train/40928.jpg,data/raw/teacher/train/images_train/40929.jpg
41961,41962,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.1625,0.1625,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_983ecc355974a0d5,family_983ecc355974a0d5,0,0,data/raw/teacher/train/images_train/41961.jpg,data/raw/teacher/train/images_train/41962.jpg
15412,15418,labelled,labelled,0,1,False,False,0.00042559,0.00609107,0.26666668,0.00156457,0.02119938,0.17625,0.17458333,0.99054374,True,accepted_automatic,True,Women,Women,Sports,Sports,family_6fa5b155391810f6,family_6fa5b155391810f6,4,4,data/raw/teacher/train/images_train/15412.jpg,data/raw/teacher/train/images_train/15418.jpg
36213,39845,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22041667,0.22041667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6bc6a2483d37d611,family_6bc6a2483d37d611,3,3,data/raw/teacher/train/images_train/36213.jpg,data/raw/teacher/train/images_train/39845.jpg
36213,39846,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22041667,0.22041667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6bc6a2483d37d611,family_6bc6a2483d37d611,3,3,data/raw/teacher/train/images_train/36213.jpg,data/raw/teacher/train/images_train/39846.jpg
39845,39846,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.22041667,0.22041667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_6bc6a2483d37d611,family_6bc6a2483d37d611,3,3,data/raw/teacher/train/images_train/39845.jpg,data/raw/teacher/train/images_train/39846.jpg
9461,9462,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.52770833,0.52770833,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_14dde4854ebc9224,family_14dde4854ebc9224,3,3,data/raw/teacher/train/images_train/9461.jpg,data/raw/teacher/train/images_train/9462.jpg
11045,11046,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.514375,0.514375,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_2888a41de23361ab,family_2888a41de23361ab,2,2,data/raw/teacher/train/images_train/11045.jpg,data/raw/teacher/train/images_train/11046.jpg
11057,11058,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.50770833,0.50770833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_f9bb0cf7e908c854,family_f9bb0cf7e908c854,0,0,data/raw/teacher/train/images_train/11057.jpg,data/raw/teacher/train/images_train/11058.jpg
40258,43036,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.456875,0.456875,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_4fff1cb34cee492b,family_4fff1cb34cee492b,2,2,data/raw/teacher/train/images_train/40258.jpg,data/raw/teacher/train/images_train/43036.jpg
8787,9611,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.48625,0.48625,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_473b3f1136b77b37,family_473b3f1136b77b37,4,4,data/raw/teacher/train/images_train/8787.jpg,data/raw/teacher/train/images_train/9611.jpg
11069,11070,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.52020833,0.52020833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_a1c0935e3e38e5c2,family_a1c0935e3e38e5c2,3,3,data/raw/teacher/train/images_train/11069.jpg,data/raw/teacher/train/images_train/11070.jpg
11083,11084,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.55479167,0.55479167,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_129beac35e35a459,family_129beac35e35a459,3,3,data/raw/teacher/train/images_train/11083.jpg,data/raw/teacher/train/images_train/11084.jpg
11089,11090,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.50833333,0.50833333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_129beac35e35a459,family_129beac35e35a459,3,3,data/raw/teacher/train/images_train/11089.jpg,data/raw/teacher/train/images_train/11090.jpg
11100,11101,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.5475,0.5475,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_c654c9bdea4e3a0c,family_c654c9bdea4e3a0c,0,0,data/raw/teacher/train/images_train/11100.jpg,data/raw/teacher/train/images_train/11101.jpg
11114,11115,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.51166667,0.51166667,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_9ddfc37d227e1417,family_9ddfc37d227e1417,2,2,data/raw/teacher/train/images_train/11114.jpg,data/raw/teacher/train/images_train/11115.jpg
11165,11166,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53708333,0.53708333,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_c1d9c0a95a7a13c5,family_c1d9c0a95a7a13c5,1,1,data/raw/teacher/train/images_train/11165.jpg,data/raw/teacher/train/images_train/11166.jpg
26050,30215,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53541667,0.53541667,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_a23a9168827855aa,family_a23a9168827855aa,3,3,data/raw/teacher/train/images_train/26050.jpg,data/raw/teacher/train/images_train/30215.jpg
26057,29699,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.52354167,0.52354167,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_e983dd9924b1d45a,family_e983dd9924b1d45a,0,0,data/raw/teacher/train/images_train/26057.jpg,data/raw/teacher/train/images_train/29699.jpg
26116,31301,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.515,0.515,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_a23a9168827855aa,family_a23a9168827855aa,3,3,data/raw/teacher/train/images_train/26116.jpg,data/raw/teacher/train/images_train/31301.jpg
9424,9425,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.5125,0.5125,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_1fff82d53eaf4e73,family_1fff82d53eaf4e73,0,0,data/raw/teacher/train/images_train/9424.jpg,data/raw/teacher/train/images_train/9425.jpg
9477,9478,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.56854167,0.56854167,1.0,True,accepted_exact_sha256,True,Men,Men,Formal,Formal,family_4ab7f1ae36be6c5d,family_4ab7f1ae36be6c5d,2,2,data/raw/teacher/train/images_train/9477.jpg,data/raw/teacher/train/images_train/9478.jpg
11049,11050,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.53375,0.53375,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_00b1dc352b4e9a4a,family_00b1dc352b4e9a4a,4,4,data/raw/teacher/train/images_train/11049.jpg,data/raw/teacher/train/images_train/11050.jpg
12193,12469,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.49145833,0.49145833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_523cd20c4b516f39,family_523cd20c4b516f39,1,1,data/raw/teacher/train/images_train/12193.jpg,data/raw/teacher/train/images_train/12469.jpg
4939,4940,labelled,labelled,0,0,False,False,3.12e-06,0.000532,0.01960787,1.98e-05,0.00293352,0.131875,0.131875,1.0,True,accepted_automatic,True,Men,Men,Casual,Casual,family_be98b6346425ef02,family_be98b6346425ef02,1,1,data/raw/teacher/train/images_train/4939.jpg,data/raw/teacher/train/images_train/4940.jpg
13216,13217,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.12604167,0.12604167,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_358a4b4011b9e93c,family_358a4b4011b9e93c,0,0,data/raw/teacher/train/images_train/13216.jpg,data/raw/teacher/train/images_train/13217.jpg
13218,13219,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_358a4b4011b9e93c,family_358a4b4011b9e93c,0,0,data/raw/teacher/train/images_train/13218.jpg,data/raw/teacher/train/images_train/13219.jpg
13242,13243,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.16583333,0.16583333,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_9915b6085622bfb9,family_9915b6085622bfb9,4,4,data/raw/teacher/train/images_train/13242.jpg,data/raw/teacher/train/images_train/13243.jpg
13263,13264,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_9b50165683bb22df,family_9b50165683bb22df,1,1,data/raw/teacher/train/images_train/13263.jpg,data/raw/teacher/train/images_train/13264.jpg
13269,13270,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15729167,0.15729167,1.0,True,accepted_exact_sha256,True,Women,Women,Casual,Casual,family_27c1e504415b7c3e,family_27c1e504415b7c3e,3,3,data/raw/teacher/train/images_train/13269.jpg,data/raw/teacher/train/images_train/13270.jpg
13329,13330,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.14145833,0.14145833,1.0,True,accepted_exact_sha256,True,Men,Men,Casual,Casual,family_7b84ae8dc572ae8c,family_7b84ae8dc572ae8c,4,4,data/raw/teacher/train/images_train/13329.jpg,data/raw/teacher/train/images_train/13330.jpg
31114,34056,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17229167,0.17229167,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_2c4834ac9ea816b4,family_2c4834ac9ea816b4,3,3,data/raw/teacher/train/images_train/31114.jpg,data/raw/teacher/train/images_train/34056.jpg
31114,34057,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17229167,0.17229167,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_2c4834ac9ea816b4,family_2c4834ac9ea816b4,3,3,data/raw/teacher/train/images_train/31114.jpg,data/raw/teacher/train/images_train/34057.jpg
33272,39337,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.15416667,0.15416667,1.0,True,accepted_exact_sha256,True,Girls,Girls,Casual,Casual,family_2a75f7ab356e3545,family_2a75f7ab356e3545,2,2,data/raw/teacher/train/images_train/33272.jpg,data/raw/teacher/train/images_train/39337.jpg
34056,34057,labelled,labelled,0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.17229167,0.17229167,1.0,True,accepted_exact_sha256,True,Boys,Boys,Casual,Casual,family_2c4834ac9ea816b4,family_2c4834ac9ea816b4,3,3,data/raw/teacher/train/images_train/34056.jpg,data/raw/teacher/train/images_train/34057.jpg
