id,articleType,product_family_group,mode,predicted_label,confidence,correct
19394,Jackets,family_6ef081a9d8dac53b,RGB,Sweatshirts,0.8679027557373047,False
19441,Gloves,family_7da3052327e32adf,RGB,Sports Shoes,0.9992390871047974,False
19473,Sweatshirts,family_01862143473a207d,RGB,Jackets,0.9553609490394592,False
19476,Sweatshirts,family_6c621f68b91a8c43,RGB,Jackets,0.7361017465591431,False
19552,Sweatshirts,family_04d4da1d4a6683a1,RGB,Sweaters,0.6366252303123474,False
19561,Tshirts,family_3030ef5d31d39b0c,RGB,Sweaters,0.9967736601829528,False
19573,Track Pants,family_b16407af3ba9818b,RGB,Jeans,0.945178747177124,False
19576,Tops,family_a5acb592104daa7f,RGB,Innerwear Vests,0.6872862577438354,False
19579,Tops,family_89c3dab96d487918,RGB,Tshirts,0.6772875189781189,False
19586,Tshirts,family_741749837dbd0627,RGB,Tops,0.9511613845825196,False
19592,Tops,family_80076b06d7687d5f,RGB,Shirts,0.994599461555481,False
19602,Tops,family_8d3ca5ca47844e79,RGB,Kurtas,0.9905185103416444,False
19619,Tops,family_a5acb592104daa7f,RGB,Tshirts,0.992456078529358,False
19663,Tops,family_a5acb592104daa7f,RGB,Tshirts,0.6742926239967346,False
19669,Tshirts,family_c437b83082f0c83a,RGB,Tops,0.9992584586143494,False
19678,Tops,family_8d3ca5ca47844e79,RGB,Tshirts,0.9848042726516724,False
19684,Tops,family_024ff71d4a2635e5,RGB,Tshirts,0.9883042573928832,False
19726,Shirts,family_761e60ff0d3f9d65,RGB,Sweaters,0.9363531470298768,False
19747,Scarves,family_015b11c9d38cd6d8,RGB,Handbags,0.5917006134986877,False
19779,Mufflers,family_543bb60db9596625,RGB,Scarves,0.9562084078788756,False
19796,Tshirts,family_55d4c458b97342c6,RGB,Backpacks,0.5216727256774902,False
19810,Sweatshirts,family_3a76aa6073ab3d5e,RGB,Sweaters,0.919641137123108,False
19813,Sweatshirts,family_98801a8a63b03392,RGB,Shirts,0.7600659132003784,False
19914,Waist Pouch,family_1c73433917ae9fb6,RGB,Handbags,0.621298611164093,False
19950,Sweatshirts,family_4e1491851e0882fb,RGB,Sweaters,0.5782454013824463,False
19977,Tshirts,family_bd27d19b9299dd10,RGB,Tops,0.635349690914154,False
20016,Tops,family_80076b06d7687d5f,RGB,Tshirts,0.9744415879249572,False
20039,Tights,family_ebe98aee2a523ab7,RGB,Stockings,1.0,False
20046,Wallets,family_20bf27811c449966,RGB,Mobile Pouch,0.7876126766204834,False
20091,Sweaters,family_033e5efa2816c5ed,RGB,Tops,0.848555862903595,False
20104,Kurtas,family_15a5a7e9ba6fca33,RGB,Tunics,0.9831314086914062,False
20127,Tops,family_a16b3a383b0e7d32,RGB,Shirts,0.6809273362159729,False
20137,Shirts,family_d9ec272326901c84,RGB,Tops,0.5423539876937866,False
20196,Tshirts,family_c952ff3cbfac9959,RGB,Sweaters,0.9999873638153076,False
20208,Jackets,family_56f6faaaf70e17cc,RGB,Dupatta,0.9926241636276244,False
20241,Tshirts,family_47c379d134cc687f,RGB,Sweaters,0.9735606908798218,False
20245,Tshirts,family_47c379d134cc687f,RGB,Sweaters,0.7379012703895569,False
20246,Tops,family_2d55c7dc5e57bb44,RGB,Tshirts,0.9135116934776306,False
20248,Tshirts,family_c022e1335d07f9c8,RGB,Tops,0.999772012233734,False
20307,Sweaters,family_f5079eebfbbaf245,RGB,Tops,0.4197220206260681,False
20309,Sweaters,family_88c9406e40b4d253,RGB,Shirts,0.9778801798820496,False
20328,Kurtas,family_b39673b7e758f1e4,RGB,Kurtis,0.8608664274215698,False
20463,Mobile Pouch,family_f705c53ecd26fdc5,RGB,Wallets,0.5014606714248657,False
20765,Flats,family_5c26be133ac26aa2,RGB,Heels,0.9989400506019592,False
20771,Flats,family_516d4a492c2de1e0,RGB,Heels,0.9983217120170592,False
20778,Flats,family_5c26be133ac26aa2,RGB,Heels,0.9980929493904114,False
20790,Jackets,family_9af2f8394d883d67,RGB,Shirts,0.9490289092063904,False
20794,Sandals,family_25e026e2b22336de,RGB,Flip Flops,0.999818742275238,False
21126,Shirts,family_294515d31b39d0f4,RGB,Tshirts,0.8067308068275452,False
21147,Sweatshirts,family_1660a73afbecbfda,RGB,Nightdress,0.910923421382904,False
21148,Tops,family_352307e88925c08b,RGB,Shirts,0.991336703300476,False
21152,Tshirts,family_db1a7ebf37273c8c,RGB,Sweaters,0.9999997615814208,False
21160,Tshirts,family_b103b4b4663950f9,RGB,Tops,0.6753259897232056,False
21172,Tunics,family_3f0532be0ac39abd,RGB,Tops,0.9418013095855712,False
21499,Handbags,family_a2da08120b4d31c6,RGB,Duffel Bag,0.9963217973709106,False
21500,Handbags,family_a2da08120b4d31c6,RGB,Duffel Bag,0.6684794425964355,False
21532,Handbags,family_42abc539c609ac31,RGB,Laptop Bag,0.9892478585243224,False
21591,Tshirts,family_c437b83082f0c83a,RGB,Tops,0.9942659735679626,False
21725,Sweatshirts,family_240b560f82267384,RGB,Kurtas,0.8197934031486511,False
21732,Heels,family_ed55fcd0f4d34bfe,RGB,Flip Flops,0.7980924844741821,False
21928,Kurtas,family_da52b26b27d33dde,RGB,Tunics,0.8916653990745544,False
22016,Kurtas,family_854a48ded598e572,RGB,Tunics,0.9508905410766602,False
22149,Sandals,family_6ccfb089828d80db,RGB,Flip Flops,0.7433962225914001,False
22152,Sandals,family_b06ff75a0fa32bc8,RGB,Casual Shoes,0.7542875409126282,False
22162,Casual Shoes,family_a26c793221afae6c,RGB,Sports Shoes,0.999884843826294,False
22391,Tshirts,family_3a0d2b7efd9090a2,RGB,Tops,0.9999998807907104,False
22500,Casual Shoes,family_5cf32bc59bfee397,RGB,Flats,0.5361658334732056,False
22502,Heels,family_e5ca8364e10b24b2,RGB,Flip Flops,0.995054006576538,False
22504,Casual Shoes,family_5cf32bc59bfee397,RGB,Flats,0.4261036217212677,False
22510,Sandals,family_d34272bcc35b36a1,RGB,Flip Flops,0.9632657170295716,False
22540,Heels,family_b09ae6bc51d928fb,RGB,Sandals,0.9993504881858826,False
22564,Handbags,family_9f648e6b31991e2e,RGB,Laptop Bag,0.8055498003959656,False
22567,Shirts,family_42ad6bd0a71a6140,RGB,Tshirts,0.9915163516998292,False
22570,Shirts,family_42ad6bd0a71a6140,RGB,Tshirts,0.998498797416687,False
22627,Sweaters,family_4eef66874e5ab8d3,RGB,Tshirts,0.9999171495437622,False
22677,Laptop Bag,family_5f5973c026ea9923,RGB,Handbags,0.9962368011474608,False
22679,Messenger Bag,family_d6451ac3a140bfe6,RGB,Handbags,0.9493473768234252,False
22685,Waist Pouch,family_7be309a4ab81800e,RGB,Handbags,0.9996172189712524,False
22687,Casual Shoes,family_ad126037a9a01beb,RGB,Sports Shoes,0.5459280014038086,False
22691,Sports Shoes,family_67962c89e104623f,RGB,Casual Shoes,0.9791983366012572,False
22779,Kurtas,family_6d43634fea175c9b,RGB,Tunics,0.8411335349082947,False
22870,Casual Shoes,family_68fd40495d464be0,RGB,Sports Shoes,0.5994457006454468,False
23047,Sweaters,family_dab286aaca8e2a29,RGB,Tops,0.9621171355247498,False
23049,Shirts,family_1697cd2479ed0900,RGB,Tshirts,0.9663914442062378,False
23050,Dresses,family_5997714e9b8d5d88,RGB,Tops,0.9163340926170348,False
23150,Jackets,family_4fb91ffba51e6440,RGB,Sweatshirts,0.9997718930244446,False
23161,Tshirts,family_f7e0e2e50e1d16d7,RGB,Dresses,0.9784212112426758,False
23209,Kurtis,family_a92002012ad0025c,RGB,Tshirts,0.8927383422851562,False
23535,Perfume and Body Mist,family_e2a00caee9694c84,RGB,Fragrance Gift Set,0.9941537976264954,False
23566,Perfume and Body Mist,family_0c018698c42b5711,RGB,Fragrance Gift Set,0.5355657935142517,False
23569,Perfume and Body Mist,family_3e954a93ab63854c,RGB,Fragrance Gift Set,0.9978048205375672,False
23574,Perfume and Body Mist,family_0a11760cc03d56ea,RGB,Deodorant,0.924842357635498,False
23612,Perfume and Body Mist,family_4fddf9a9561d565f,RGB,Deodorant,0.9757267832756042,False
23649,Tshirts,family_8e65531db660d1a8,RGB,Innerwear Vests,0.6906992793083191,False
23894,Flats,family_133d48350158b6fe,RGB,Sports Sandals,0.9864158034324646,False
23954,Shirts,family_8949fc620aa2d550,RGB,Tshirts,0.9999985694885254,False
24100,Sandals,family_26a9f3727d0f5f01,RGB,Casual Shoes,0.8595497608184814,False
24167,Kurtis,family_b12054c3d27f4ed6,RGB,Tunics,0.9817582964897156,False
24168,Kurtis,family_cc8bec3e1e898788,RGB,Tops,0.9476844668388368,False
24170,Kurtis,family_03fcf2a78ae52e5d,RGB,Tops,0.8355764150619507,False
24171,Kurtis,family_03fcf2a78ae52e5d,RGB,Shirts,0.9490105509757996,False
24273,Tshirts,family_b5c98d9d480bc133,RGB,Sweatshirts,0.7178485989570618,False
24444,Socks,family_968010b609748575,L,Backpacks,0.6644823551177979,False
24455,Sports Shoes,family_37bf33a9eb8951eb,RGB,Casual Shoes,0.6307039856910706,False
24535,Kurtis,family_1869d694223e5729,RGB,Kurtas,0.9947006702423096,False
24609,Shirts,family_2d208a1b1586682a,RGB,Tshirts,0.9990750551223756,False
24699,Sports Shoes,family_0764a1a54e9fa4c0,RGB,Casual Shoes,0.8388186097145081,False
24701,Casual Shoes,family_24e6b780225b2a7c,RGB,Sports Shoes,0.9899587035179138,False
24729,Tshirts,family_c65458234122d958,RGB,Shirts,0.8071144223213196,False
24788,Belts,family_a5d907d79de5ff35,RGB,Casual Shoes,0.5266707539558411,False
24816,Tops,family_a0acf640e79d16af,RGB,Sweaters,0.901641845703125,False
24845,Jackets,family_5d15b4c5651b5aed,RGB,Kurtis,0.6934080123901367,False
24876,Dresses,family_5b90bd825771b64a,RGB,Tops,0.8444019556045532,False
24946,Tops,family_d7b0327fb8e1d968,RGB,Tshirts,0.949418842792511,False
24949,Tshirts,family_f8f16d1d7c0b254c,RGB,Tops,0.9552161693572998,False
24995,Jeans,family_ef9decf33b87ffab,RGB,Shorts,0.9999094009399414,False
25020,Sweatshirts,family_aa9364604f5a6340,RGB,Jackets,0.8437190055847168,False
25036,Leggings,family_166c6333a79e403d,RGB,Track Pants,0.9953263998031616,False
25285,Handbags,family_feb7d01a3703f2a2,RGB,Wallets,0.9685925245285034,False
25364,Trunk,family_886f1ac2f5ef0479,RGB,Messenger Bag,0.9965961575508118,False
25400,Mufflers,family_0314b65c6c8ac7ef,RGB,Backpacks,0.9420251846313475,False
25448,Sports Sandals,family_1e4399f97336562b,RGB,Sandals,0.884350061416626,False
25492,Sandals,family_91e79ac747780635,RGB,Casual Shoes,0.9876574277877808,False
25528,Shirts,family_3e59e2e65f7f5e3b,RGB,Tunics,0.5340898036956787,False
25691,Tops,family_84f52563e962ce5a,RGB,Tunics,0.4422043561935425,False
25719,Handbags,family_8e839330fcff34ca,RGB,Duffel Bag,0.999998927116394,False
25970,Tops,family_c9f3140ef5b72b61,RGB,Tshirts,0.9224069714546204,False
25987,Perfume and Body Mist,family_1e444c3cc0159034,RGB,Caps,0.724168062210083,False
26003,Perfume and Body Mist,family_94de985682c66748,RGB,Deodorant,0.9677391648292542,False
26004,Perfume and Body Mist,family_15f9906ebfa40812,RGB,Deodorant,0.9843224883079528,False
26114,Shirts,family_ae10ae3b8cbf55ed,RGB,Tshirts,0.7411510348320007,False
26182,Handbags,family_05fb43a07d18d98b,RGB,Flats,0.6888521909713745,False
26210,Perfume and Body Mist,family_b903ed7c1d1dbac0,RGB,Deodorant,0.99785977602005,False
26213,Perfume and Body Mist,family_b903ed7c1d1dbac0,RGB,Deodorant,0.998528242111206,False
26254,Track Pants,family_8877ada2c7b7fb71,RGB,Trousers,0.9997857213020324,False
26273,Tshirts,family_70e69c33ebc122ac,RGB,Shirts,0.9784704446792604,False
26315,Track Pants,family_8877ada2c7b7fb71,RGB,Lounge Pants,0.990743100643158,False
26365,Shirts,family_1697cd2479ed0900,RGB,Jackets,0.9992623925209044,False
26368,Shirts,family_16efc3d3c1c65a20,RGB,Tshirts,0.8989494442939758,False
26548,Casual Shoes,family_9c47a4c7c590c8ea,RGB,Sports Shoes,0.5713284611701965,False
26585,Sports Shoes,family_f7d3a879178bc630,RGB,Casual Shoes,0.5509688854217529,False
26595,Sports Shoes,family_993e8c316519b2d3,RGB,Casual Shoes,0.9313401579856871,False
26626,Sports Sandals,family_b49fd92275ad2289,RGB,Casual Shoes,0.8475615382194519,False
26627,Sandals,family_6b66f534dc5970e4,RGB,Casual Shoes,0.9871147871017456,False
26646,Casual Shoes,family_925d263ac900e823,RGB,Sports Shoes,0.9926797151565552,False
26653,Casual Shoes,family_5f0575c5ce2b02a1,RGB,Sports Shoes,0.954186201095581,False
26855,Perfume and Body Mist,family_9dde532937b79d28,RGB,Dresses,0.6646418571472168,False
26911,Tops,family_8170e66f3cb2eec0,RGB,Shirts,0.6246556639671326,False
26982,Capris,family_ee70d32e1aadaa09,RGB,Leggings,0.9355525970458984,False
26986,Shorts,family_c82e1dea44d9d43a,RGB,Skirts,0.9991759657859802,False
26990,Shorts,family_a115248182ef6202,RGB,Leggings,0.8814053535461426,False
26994,Jeans,family_596738cde5cfe021,RGB,Leggings,0.5288439989089966,False
27027,Shorts,family_b8c3d16c1df648b2,RGB,Skirts,0.7328856587409973,False
27044,Clutches,family_37305a06ac3fe41f,RGB,Wallets,0.4877933859825134,False
27074,Flats,family_e5ca8364e10b24b2,RGB,Heels,0.7842860817909241,False
27084,Heels,family_c494c3208cb5d8bc,RGB,Flats,0.5500230193138123,False
27089,Kurtas,family_a5ac4c724d1f0c9a,RGB,Kurtis,0.992644190788269,False
27109,Kurtas,family_6342dd407001f048,RGB,Kurtis,0.5567147135734558,False
27316,Perfume and Body Mist,family_5c8457b1be00e0cf,RGB,Deodorant,0.9967418313026428,False
27384,Night suits,family_ca03bf1943772d99,RGB,Kurta Sets,0.9973255395889282,False
27385,Night suits,family_ca03bf1943772d99,RGB,Kurta Sets,0.9564573168754578,False
27386,Night suits,family_ca03bf1943772d99,RGB,Shorts,0.9907820820808412,False
27408,Capris,family_aeffdba349a131d7,RGB,Jeans,1.0,False
27412,Lounge Pants,family_231186a7d7002737,RGB,Jeans,0.8754245042800903,False
27425,Lounge Shorts,family_73e3f25b14a6f9d8,RGB,Shorts,0.9999998807907104,False
27490,Briefs,family_c5aba95c1e0417ed,RGB,Trunk,0.9116535782814026,False
27520,Heels,family_b95393a403908e76,RGB,Flats,0.5392812490463257,False
27715,Handbags,family_f7b8645f4ed2e94e,RGB,Wallets,0.9992163181304932,False
27724,Handbags,family_4d8e9dff3d345fce,RGB,Clutches,0.7771833539009094,False
27846,Blazers,family_d273eeb6bed0cf59,RGB,Sweatshirts,0.7901374697685242,False
27860,Shirts,family_45503762ec186985,RGB,Tops,0.9684498310089112,False
27861,Shirts,family_45503762ec186985,RGB,Tunics,0.4584558606147766,False
27875,Shirts,family_0f42191a89b46f1f,RGB,Tops,0.9882418513298036,False
27876,Shirts,family_0f42191a89b46f1f,RGB,Tops,0.5584840178489685,False
27882,Shirts,family_a766e2eced855b02,RGB,Kurtis,0.4962663352489471,False
27910,Trousers,family_3f239ac154e513a9,RGB,Jeans,0.967772662639618,False
27973,Innerwear Vests,family_0e1e0339711de130,RGB,Tshirts,0.9666267037391664,False
28011,Trunk,family_20fc636b68916e1a,RGB,Camisoles,0.7706357836723328,False
28452,Leggings,family_3539617ba866aa92,RGB,Jeans,0.9972359538078308,False
28453,Leggings,family_e820d476d23da238,RGB,Trousers,0.9834972620010376,False
28463,Shorts,family_98e669698b7a0c31,RGB,Capris,0.804895281791687,False
28476,Kurtas,family_88e2bfa138a9ac63,RGB,Dresses,0.9998310804367064,False
28478,Tunics,family_daa44a82b99540ea,RGB,Kurtas,0.964365780353546,False
28656,Sports Shoes,family_5ea38f5cc135fe4a,RGB,Casual Shoes,0.6849629282951355,False
28776,Kurtis,family_2e6f1bebd4b552e4,RGB,Tops,0.5255956649780273,False
28818,Jeans,family_71de466001278fd6,RGB,Trousers,0.6683342456817627,False
28834,Kurtas,family_849e8f3998951492,RGB,Dresses,0.7508142590522766,False
28836,Kurtas,family_849e8f3998951492,RGB,Tunics,0.5006141066551208,False
28854,Tshirts,family_576f3bd7090a543a,RGB,Shirts,0.9705623388290404,False
28939,Kurtas,family_6cf5336915a07704,RGB,Tunics,0.8882984519004822,False
28953,Kurtis,family_8f3bb05d1e21fe6b,RGB,Kurtas,0.8711116909980774,False
29020,Track Pants,family_761d7cf88e3688ad,RGB,Jeans,0.5742111206054688,False
29102,Wallets,family_6bef34052dbfadee,RGB,Handbags,0.5610328316688538,False
29157,Tshirts,family_60f0351266133f67,RGB,Tops,0.545703649520874,False
29158,Dresses,family_f7458621f3f4231f,RGB,Kurtas,0.9909306168556212,False
29168,Tshirts,family_f8f16d1d7c0b254c,RGB,Tops,0.99273282289505,False
29169,Tops,family_18b4ab44c7a7f7d9,RGB,Tshirts,0.9991360306739808,False
29190,Laptop Bag,family_f6b33bc6ffa210dc,RGB,Handbags,0.9974453449249268,False
29227,Sports Shoes,family_f08a43a7052ada19,RGB,Casual Shoes,0.991133987903595,False
29236,Sports Sandals,family_9345414503675104,RGB,Sandals,0.5421999096870422,False
29286,Shirts,family_e36fcb159fe163c4,RGB,Tshirts,0.8230912089347839,False
29981,Free Gifts,family_6ea94a21e25c3ed2,RGB,Watches,1.0,False
30029,Free Gifts,family_c77355a52d06b2ff,RGB,Watches,0.9999988079071044,False
30739,Nehru Jackets,family_36f7ce966a63c987,RGB,Shirts,0.996633231639862,False
30778,Kurtas,family_c6c690113c8149b9,RGB,Shirts,0.9884032607078552,False
30827,Churidar,family_9680a234b44cb68a,RGB,Leggings,0.758090078830719,False
30900,Salwar,family_e4232498d7ce2d24,RGB,Leggings,0.350037157535553,False
30906,Jackets,family_57fe59894c61fbcd,RGB,Tops,0.9995392560958862,False
30921,Trousers,family_1aa812d1d5471e3b,RGB,Track Pants,0.9990358352661132,False
30936,Kurtis,family_170630100f701403,RGB,Shirts,0.9473723769187928,False
30943,Kurtis,family_13cfa0a859c6cb05,RGB,Tunics,0.4798631072044372,False
31078,Stoles,family_255347fcc03a7c08,RGB,Mufflers,0.9960371851921082,False
31109,Tshirts,family_ddb6e664994fcac7,RGB,Tops,0.9995763897895812,False
31167,Dresses,family_54c75f4f4c35bcc8,RGB,Tops,0.649780809879303,False
31213,Casual Shoes,family_20260e459de6f152,RGB,Sports Shoes,1.0,False
31302,Shirts,family_ae10ae3b8cbf55ed,RGB,Tshirts,0.7411510348320007,False
31311,Kurtas,family_0614cd1721b429ab,RGB,Nightdress,0.9995276927947998,False
31332,Casual Shoes,family_ea3775164b97d08a,RGB,Formal Shoes,0.8250579237937927,False
31692,Casual Shoes,family_6cbb25c8778f8280,RGB,Sports Shoes,0.7141848802566528,False
31693,Formal Shoes,family_6cbb25c8778f8280,RGB,Sandals,0.5320558547973633,False
31725,Pendant,family_8809ca77e5c01166,RGB,Ring,0.9989005327224731,False
31979,Sports Shoes,family_dd2f7c585f88d634,RGB,Casual Shoes,0.997769832611084,False
32174,Sports Shoes,family_2a4603d88b0a901b,RGB,Casual Shoes,0.955682337284088,False
32247,Patiala,family_a0b548a69133c048,RGB,Leggings,0.9398233890533448,False
32251,Skirts,family_a710bf2254470971,RGB,Capris,0.8864705562591553,False
32256,Tunics,family_827d4e8faeb782a8,RGB,Tops,0.6440471410751343,False
32262,Tunics,family_d54ad3e70d3772e5,RGB,Kurtis,0.9796233773231506,False
32263,Tunics,family_c42ce0bff819a983,RGB,Tops,0.9971863627433776,False
32382,Tops,family_c6637a0da819950e,RGB,Kurtis,0.3578397035598755,False
32535,Perfume and Body Mist,family_2f8df803a762a890,RGB,Fragrance Gift Set,0.5066308379173279,False
32571,Sweaters,family_3e04638ad8c3ee40,RGB,Sweatshirts,0.8626580238342285,False
32622,Tshirts,family_27c3d3af42cc2113,RGB,Tops,0.9988654851913452,False
32816,Flip Flops,family_5df22846cd2e2e7b,RGB,Heels,0.8665611147880554,False
32824,Heels,family_3f323a15ec6b6ceb,RGB,Flats,0.7372274994850159,False
32836,Flats,family_f6614fc976d59671,RGB,Flip Flops,0.997885286808014,False
32837,Heels,family_67dedf37add3ed3c,RGB,Flats,0.4797804951667785,False
32948,Casual Shoes,family_cf2e4504404acfca,RGB,Sports Shoes,0.9998871088027954,False
33052,Tops,family_a4ebe595200828ce,RGB,Shirts,0.5232262015342712,False
33115,Casual Shoes,family_95b14dd9a0427ebe,RGB,Sports Shoes,0.7881290316581726,False
33121,Heels,family_c494c3208cb5d8bc,RGB,Flip Flops,0.9998360872268676,False
33135,Heels,family_7caff4ca7dbf0a62,RGB,Flats,0.6410022974014282,False
33162,Tunics,family_97912382a4337218,RGB,Kurtas,0.6906645894050598,False
33188,Tops,family_01c94b1da44ed264,RGB,Tunics,0.79429030418396,False
33191,Tunics,family_f5b7d2acd090f2e1,RGB,Tops,0.9771804809570312,False
33199,Dresses,family_36405a0a4770d346,RGB,Kurtas,0.9653370380401612,False
33203,Dresses,family_0eda26abecf96406,RGB,Kurtas,0.5194219946861267,False
33204,Tunics,family_c9b71679a0427ec2,RGB,Dresses,0.5414411425590515,False
33230,Laptop Bag,family_747d7d22eb0838d7,RGB,Handbags,0.9990767240524292,False
33256,Tshirts,family_2010cf1cb3fe2564,RGB,Tops,0.9999998807907104,False
33352,Formal Shoes,family_4319c9f0b21bab68,RGB,Casual Shoes,0.549569308757782,False
33537,Flats,family_b8c366535a293c4d,RGB,Casual Shoes,0.941669762134552,False
33637,Free Gifts,family_3779e14aa5769045,RGB,Watches,1.0,False
33703,Formal Shoes,family_251d0bacffe7b574,RGB,Casual Shoes,0.9460800290107728,False
33706,Casual Shoes,family_c2c805e363fe8dfe,RGB,Formal Shoes,0.9998942613601683,False
33720,Leggings,family_e3d3aba0143df775,RGB,Capris,0.5687728524208069,False
33748,Tunics,family_aa983702ae71fa3e,RGB,Tops,0.5879499316215515,False
33865,Sports Sandals,family_87cd8ff313ae99f3,RGB,Sandals,0.9769107103347778,False
33996,Shirts,family_3bf08d2e060d010d,RGB,Kurtis,0.8133861422538757,False
34020,Tshirts,family_ddb6e664994fcac7,RGB,Tops,0.9995763897895812,False
34021,Tshirts,family_ddb6e664994fcac7,RGB,Tops,0.9995763897895812,False
34206,Tshirts,family_93fcfe9e82d8a9eb,RGB,Shirts,0.9981563687324524,False
34304,Stoles,family_ac37dde628ece787,RGB,Tops,0.988278865814209,False
34305,Stoles,family_255347fcc03a7c08,RGB,Dupatta,0.5385105609893799,False
34440,Tshirts,family_ae727840a2ad943c,RGB,Tops,0.9984309077262878,False
34447,Tshirts,family_f97c5b670ad67200,RGB,Tops,0.5046652555465698,False
34516,Flip Flops,family_740dc63a68380cc8,RGB,Flats,0.6391186118125916,False
34585,Dresses,family_f9afc86957a3a9ca,RGB,Dupatta,0.8529428243637085,False
34596,Shirts,family_d5e28e9ccb2bc731,RGB,Tops,0.9367722272872924,False
34601,Briefs,family_3b8c1eeaa4f8c1c8,RGB,Trunk,0.9999959468841552,False
34602,Briefs,family_3b8c1eeaa4f8c1c8,RGB,Trunk,0.9999616146087646,False
34639,Casual Shoes,family_1eeacb924ae12904,RGB,Sports Shoes,0.893302857875824,False
34721,Trousers,family_df1dc930f345ce4f,RGB,Jeans,1.0,False
34736,Casual Shoes,family_401473d21a833f1e,RGB,Sports Shoes,0.9999991655349731,False
34785,Sports Sandals,family_5326fbdb78edc8df,RGB,Sandals,0.9998069405555724,False
35007,Stoles,family_2cf2b4a05b612f14,RGB,Dupatta,0.9408265352249146,False
35049,Patiala,family_940e3659fa3fb8d2,RGB,Lounge Pants,0.5771031975746155,False
35099,Stoles,family_169a202477973c63,RGB,Scarves,0.9994851350784302,False
35100,Stoles,family_1997300775a44b9f,RGB,Tshirts,0.6095776557922363,False
35124,Pendant,family_e97d7aa7e9a9dccc,RGB,Ring,0.5082017779350281,False
35128,Bracelet,family_f342bd6f36f1db1f,RGB,Belts,0.993639886379242,False
35142,Handbags,family_4ba3c0467005312a,L,Laptop Bag,0.998827874660492,False
35144,Clutches,family_4ba3c0467005312a,RGB,Duffel Bag,0.5217132568359375,False
35146,Clutches,family_20688ddc7ca3733c,RGB,Wallets,0.9931052327156068,False
35378,Heels,family_6ecebbd7c2416051,RGB,Flats,0.619601845741272,False
35657,Formal Shoes,family_b3a68ec8a1ebc593,RGB,Casual Shoes,0.990315854549408,False
35702,Sandals,family_44aa515481ee3ee9,RGB,Flip Flops,0.6374058723449707,False
35706,Casual Shoes,family_37bf33a9eb8951eb,RGB,Sports Shoes,0.9132170081138612,False
35817,Casual Shoes,family_4b6f85092075769a,RGB,Flats,0.976902723312378,False
35927,Clutches,family_e5b69fc7629cd792,RGB,Wallets,0.9559420943260192,False
35994,Capris,family_2e077642b4d00c35,RGB,Shorts,0.8533570170402527,False
36037,Handbags,family_aa9513a98e8597d4,RGB,Clutches,0.5645102262496948,False
36047,Backpacks,family_54b38a9a38161151,RGB,Handbags,0.6561959385871887,False
36061,Duffel Bag,family_ec6d56a225b60d17,RGB,Handbags,0.8949277400970459,False
36068,Duffel Bag,family_46f556f173732c56,RGB,Handbags,0.9983758926391602,False
36069,Duffel Bag,family_ec6d56a225b60d17,RGB,Handbags,0.9946501851081848,False
36208,Jackets,family_626b026e0e0ce70b,RGB,Tops,0.9073413014411926,False
36209,Jackets,family_034b846ea7ce64c3,RGB,Tshirts,0.9778379797935486,False
36417,Sports Shoes,family_57f9200a892efa0a,RGB,Casual Shoes,0.8626397848129272,False
36736,Tshirts,family_d2f879d5105515a4,RGB,Tops,0.8541343212127686,False
36841,Jeans,family_a7637ccffa00aa38,RGB,Trousers,0.9998334646224976,False
37202,Jeans,family_cb7e190eb6140eaa,RGB,Capris,0.9923710823059082,False
37204,Jumpsuit,family_623093361ad12425,RGB,Kurta Sets,0.833700954914093,False
37205,Jeans,family_3a0e2841069cdfa4,RGB,Trousers,0.7544264197349548,False
37223,Tops,family_18b4ab44c7a7f7d9,RGB,Tshirts,0.6249992251396179,False
37241,Casual Shoes,family_1eb614a64cbef0cc,RGB,Sports Shoes,0.8726580739021301,False
37247,Casual Shoes,family_1eb614a64cbef0cc,RGB,Sandals,0.9159942865371704,False
37638,Accessory Gift Set,family_5d676a0b990b4e63,RGB,Sports Shoes,0.5697318315505981,False
37639,Wallets,family_5d676a0b990b4e63,RGB,Sports Shoes,0.9562065601348876,False
37886,Socks,family_46927c1f898ed0be,RGB,Trunk,0.9996398687362672,False
37925,Tops,family_e958115fe5b045a9,RGB,Shirts,0.5652770400047302,False
37945,Tunics,family_0a64c79c66306a52,RGB,Shirts,0.99776291847229,False
37948,Shirts,family_b09f4ac8ceaf88bd,RGB,Tops,0.5527605414390564,False
37963,Heels,family_f2f3c440c4ed84fe,RGB,Sports Sandals,0.6164474487304688,False
38152,Tshirts,family_490a17ea97be111a,RGB,Shirts,0.4880440235137939,False
38307,Scarves,family_6dbf807097021a16,RGB,Mufflers,0.4489945769309997,False
38335,Tops,family_fba277f8f6fa24a7,RGB,Tshirts,0.9998568296432496,False
38447,Mobile Pouch,family_0146d35100ee95f7,RGB,Clutches,0.7014536261558533,False
38522,Casual Shoes,family_5fe0960de950b49d,RGB,Sports Shoes,0.9075378179550172,False
38550,Sports Sandals,family_bad2eafc45d2090e,RGB,Sandals,0.7552779912948608,False
38657,Sports Shoes,family_2fbe882363465c05,RGB,Casual Shoes,0.6561720371246338,False
38736,Messenger Bag,family_fbd8d37ec8426569,RGB,Handbags,0.9999924898147584,False
38768,Tshirts,family_2010cf1cb3fe2564,RGB,Tops,0.9999998807907104,False
38769,Tshirts,family_2010cf1cb3fe2564,RGB,Tops,0.9999998807907104,False
