source,source_id,source_group_id,source_title,source_article_type,source_label,label_evidence,label_strength,source_url,image_url,original_path,original_sha256,width,height,rights_basis,source_record_id,source_category_path,source_specs,attribution,license_url,dataset_url,source_category,source_brand,image_format,main_image_id,source_model_number,mixed_use,visual_qa_flags,external_id,visual_decision,visual_flags,selection_reason,file_sha256,pixel_sha256,view_pixel_sha256,crop_pixel_sha256,dhash_hex,ahash_hex,view_dhash_hex,view_ahash_hex,crop_dhash_hex,crop_ahash_hex,original_width,original_height,external_group_id,teacher_overlap,admission_reason,sha256,decoded_sha256,original_decoded_sha256,content_left,content_top,content_width,content_height,path,training_target,teacher_usage_compatible,candidate_usage,external_partition
flipkart_party,TOPEA6CKCHFHTUZ9,flipkart_meta_19426e760ad90144,Harpa Party 3/4 Sleeve Solid Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/harpa-party-3-4-sleeve-solid-women-s-top/p/itmea6cjjqhakgfc?pid=TOPEA6CKCHFHTUZ9,http://img5a.flixcart.com/image/top/u/z/9/1-1-gr2821royalblue-harpa-s-original-imaea5eywpyezzqg.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPEA6CKCHFHTUZ9.image,1ab7439ebe764fc11029083fb50392d74a965f973df14cad0c46563a552780fb,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,794ab042ece47b32dfa81be593332d42,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Harpa Tops","[{""key"": ""Sleeve"", ""value"": ""3/4 Sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Georgette""}, {""key"": ""Type"", ""value"": ""Top""}, {""key"": ""Neck"", ""value"": ""Button Front""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""value"": ""1 Top""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPEA6CKCHFHTUZ9,keep,model_worn_outfit_context,,1ab7439ebe764fc11029083fb50392d74a965f973df14cad0c46563a552780fb,d2687ae2e8871037d9f1f899b49edcbf1f4a0106026d5e9dd361fd84ea3b8714,e6feb3eac83d9716dd7821155b110cb38cc43a0bec6adb8eb61d7d45340af182,d758b2c07cc660af7347730a8c5f706b0ea68a6ff0d717a68aead56cafdb45e4,9696336969490d97,efdb81818081e7c3,4d15969616160e0e,e7c7c3c3c3c3c3e7,96973369694d0d97,cfdb81818081e7c3,649,1492,external_family_7405123f5092923c452d,False,accepted_for_auxiliary_source_label_training,19820927a3caf813c15cc1ea08f12377f238a4e3b020c9f144bc929decdac49c,e6feb3eac83d9716dd7821155b110cb38cc43a0bec6adb8eb61d7d45340af182,d2687ae2e8871037d9f1f899b49edcbf1f4a0106026d5e9dd361fd84ea3b8714,12,0,35,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/TOPEA6CKCHFHTUZ9.png,source_usage,False,Party,train
flipkart_party,SNDE5PJGURDFBURG,flipkart_meta_754bb3d167e30741,Urban Woods Black Women Heels,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/urban-woods-black-women-heels/p/itmeegvy9gde5z8z?pid=SNDE5PJGURDFBURG,http://img5a.flixcart.com/image/sandal/w/m/r/black-405-urbanwoods-41-original-imae5zbgewfut2f9.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDE5PJGURDFBURG.image,10fa65edf0da884f68bb2429c359da75f4d52e044e88a5f8685b29c9e737c5f4,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,6a3e25296d648f16274e41fc70d760b5,Footwear >> Women's Footwear >> Heels,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Tip Shape"", ""value"": ""Round""}, {""key"": ""Sole Material"", ""value"": ""Sheet Sole""}, {""key"": ""Type"", ""value"": ""Heels""}, {""key"": ""Heel Height"", ""value"": ""2.5 inch""}, {""key"": ""Inner Material"", ""value"": ""Synthetic""}, {""key"": ""Outer Material"", ""value"": ""Patent Leather""}, {""key"": ""Color"", ""value"": ""Black""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDE5PJGURDFBURG,keep,single_product_presentation,,10fa65edf0da884f68bb2429c359da75f4d52e044e88a5f8685b29c9e737c5f4,ef30aefafbf07c5f4e137fe68a5d7784aa1111066de09bc9ab5f41584af0ea31,b63d780ed8526d8c163ea2e9b4c4f69069de5139ef242056976317270f0431fe,70e882e865b649f688d5e0ae0452d2a9d1ae1e15a31d21874388dce7e03f1774,58003c3c73038b20,ffff9f0f00c0f3ff,58023d3e33038320,ffff8f0f81c1f3ff,303d3c3b6b730303,ff8f0f0f8190e1e1,1886,2772,external_family_7b9646acc3227bc42826,False,accepted_for_auxiliary_source_label_training,871d40b8b349bc7e8d159c9ac4fb9cbc4bf33e421dbe86ac12dd0f72a367d7f8,b63d780ed8526d8c163ea2e9b4c4f69069de5139ef242056976317270f0431fe,ef30aefafbf07c5f4e137fe68a5d7784aa1111066de09bc9ab5f41584af0ea31,3,0,54,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDE5PJGURDFBURG.png,source_usage,False,Party,train
flipkart_party,SNDEJGWQSWNHXXA3,flipkart_meta_d5b216c1128874e0,"Done By None Women, Girls Heels",Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/done-none-women-girls-heels/p/itmejgwqywntbrgn?pid=SNDEJGWQSWNHXXA3,http://img5a.flixcart.com/image/sandal/v/a/d/black-dbn-8903895051367-done-by-none-40-original-imaejfvksjmpnnuw.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDEJGWQSWNHXXA3.image,25f43ecacccd8c626ea06d0f84e46399899e1351a706b32b4ef4f54f2234316e,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,7891c1f8414fda115b4444f919ab7a7f,"Footwear >> Women's Footwear >> Heels >> Done By None Women, Girls Heels","[{""key"": ""Ideal For"", ""value"": ""Women Girls""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Type"", ""value"": ""Heels""}, {""key"": ""Heel Height"", ""value"": ""3 inch""}, {""key"": ""Outer Material"", ""value"": ""Artificial Leather""}, {""key"": ""Color"", ""value"": ""Black""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDEJGWQSWNHXXA3,keep,single_product_presentation,,25f43ecacccd8c626ea06d0f84e46399899e1351a706b32b4ef4f54f2234316e,0f42c764125fef20743fed91f6d1b51fa987feae48ec7ac11b512be373fca195,9bb81db2420dda10b1343371a42d9f290563bcff0be8c97ed081d9573d9bc7b3,6c80400a717048f3700cecff3fff8d431fcb53451469c0d9bf5b23c8c7bc4b57,347c5a6d2c2f178d,9f1f0faf878781c0,34747a6d2c27158c,bf1f0faf8783c0e0,347c5a6d2c2f178d,9f1f0faf878781c0,1160,1401,external_family_812073a734904240ac1a,False,accepted_for_auxiliary_source_label_training,965d50788853fd6d4cf82d4428fdab6812eb3d34114781b598a5b84675e4927b,9bb81db2420dda10b1343371a42d9f290563bcff0be8c97ed081d9573d9bc7b3,0f42c764125fef20743fed91f6d1b51fa987feae48ec7ac11b512be373fca195,0,4,60,72,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDEJGWQSWNHXXA3.png,source_usage,False,Party,train
flipkart_party,TOPEBR5GNG9MACAD,flipkart_meta_21a28198d9d43348,Uptownie Lite Party Short Sleeve Floral Print Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/uptownie-lite-party-short-sleeve-floral-print-women-s-top/p/itmebr5gv9uhyspp?pid=TOPEBR5GNG9MACAD,http://img5a.flixcart.com/image/top/3/d/p/1-1-ul-ss-15-tp-01-07-096-uptownie-lite-xl-original-imaebpufcaehzbee.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPEBR5GNG9MACAD.image,64f50c1ae339cee6aa664e780f689cf11811027df0346b3cb93c7f159ed68e8f,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,2b37bf60b75fb7ec968d1ab94d35a10c,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Uptownie Lite Tops","[{""key"": ""Sleeve"", ""value"": ""Short Sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Polyester""}, {""key"": ""Type"", ""value"": ""Top""}, {""key"": ""Neck"", ""value"": ""Boat Neck""}, {""key"": ""Pattern"", ""value"": ""Floral Print""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPEBR5GNG9MACAD,keep,model_worn_outfit_context,,64f50c1ae339cee6aa664e780f689cf11811027df0346b3cb93c7f159ed68e8f,75df313f9cfa148e8525d44ff530124e706880fc560c6ef33c59c14d6f7696e1,a1c0183e9994e5d4974f656001fc6e0c8885f8fd8d3da931fa7de0f19a3b2338,643083491068ef23871f5837bec43e1b31a87db436089c9c1da573eac08700c1,0f9e1f2529270f13,e7e7c3818181c1c1,0d4d1e3733968f97,e7e7c3c383c3c3c3,0f9e1f2529270f13,e7e7c3818181c1c1,739,1434,external_family_8675bbe4dff291eec162,False,accepted_for_auxiliary_source_label_training,fd592410808abcbc426f7f58bae39208385f0e9f2624e40e014ec10b0afeb204,a1c0183e9994e5d4974f656001fc6e0c8885f8fd8d3da931fa7de0f19a3b2338,75df313f9cfa148e8525d44ff530124e706880fc560c6ef33c59c14d6f7696e1,9,0,41,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/TOPEBR5GNG9MACAD.png,source_usage,False,Party,train
flipkart_party,KTAEJHDKFWHH7YC8,flipkart_meta_bd2e1f4df2b6c4c2,AaliyaB Embellished Women's Flared Kurta,Kurtas,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/aaliyab-embellished-women-s-flared-kurta/p/itmejhdkws3tuwwz?pid=KTAEJHDKFWHH7YC8,http://img6a.flixcart.com/image/kurta/y/c/8/kareena-aaliyab-xl-original-imaejfqskdsagzmx.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/KTAEJHDKFWHH7YC8.image,bf31644c7090086acc0f2e9f4975bfd819074dd7377d93ca84e2ec6e2cd2f6bf,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,e97b4e7e38bb73056bb1f592f10da48f,Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtas >> AaliyaB Kurtas >> AaliyaB Embellished Women's Flared Kurta,"[{""key"": ""Sleeve"", ""value"": ""3/4 sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""cotton""}, {""key"": ""Type"", ""value"": ""Flared""}, {""key"": ""Neck"", ""value"": ""V coller""}, {""key"": ""Pattern"", ""value"": ""Embellished""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""value"": ""1 Long Kurta""}, {""key"": ""Other Details"", ""value"": ""Original""}, {""key"": ""Style Code"", ""value"": ""Kareena""}, {""value"": ""wash in luke warm water""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:KTAEJHDKFWHH7YC8,keep,model_worn_outfit_context,,bf31644c7090086acc0f2e9f4975bfd819074dd7377d93ca84e2ec6e2cd2f6bf,b57191094f26d2109e71c6b9d4475346a6e999887129e27e3e6bbd19b6532ac0,ae8767072b9c48d22f59e88b63cd771cb8b463a5898b2c9ea86175e7a189556f,6c7b341bb38ed20718b0e130607d7840dc567a667d0a0ac034ad147b08ced9db,9a9a2d3e0d2d1d95,efcf8787c787c7ff,5b1b8d1d9d8d1d4d,efcfc7c7c7c7c7ff,9c176b2927251b09,eff78101818189ff,1200,2133,external_family_907b8853259643dfa59f,False,accepted_for_auxiliary_source_label_training,b9e27ef550248432cdd6701dc4a16f791120456e5d2e62b87db8a60e14eeada8,ae8767072b9c48d22f59e88b63cd771cb8b463a5898b2c9ea86175e7a189556f,b57191094f26d2109e71c6b9d4475346a6e999887129e27e3e6bbd19b6532ac0,7,0,45,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/KTAEJHDKFWHH7YC8.png,source_usage,False,Party,train
flipkart_party,TOPE494XPFCSZA6H,flipkart_meta_439e5e31f5598ddd,Elisabetta Bartolli Party Sleeveless Solid Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/elisabetta-bartolli-party-sleeveless-solid-women-s-top/p/itme494xst89kczy?pid=TOPE494XPFCSZA6H,http://img6a.flixcart.com/image/top/a/6/h/300501-elisabetta-bartolli-l-original-imae45zuyhwxhfne.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPE494XPFCSZA6H.image,39a7fe818e40c6f68b5b59011b931adb9e33d3daa29089c9c0b6212b4c8b4fae,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,baad5b2d886331939bee9a6b43356189,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Elisabetta Bartolli Tops","[{""key"": ""Closure"", ""value"": ""Button""}, {""key"": ""Sleeve"", ""value"": ""Sleeveless""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Belt Included"", ""value"": ""No""}, {""key"": ""Fabric"", ""value"": ""100% Polyester""}, {""key"": ""Design"", ""value"": ""Emroidered""}, {""key"": ""Pattern"", ""value"": ""Solid""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women's""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPE494XPFCSZA6H,keep,model_worn_outfit_context,,39a7fe818e40c6f68b5b59011b931adb9e33d3daa29089c9c0b6212b4c8b4fae,b1b237e2decf660aa1c0aefb670ebd086530addee929b13e1624ecc6bef24093,621a3c7508ca8f417842d394517f72849ad4968e0c25cd172091b52c42678849,b1b237e2decf660aa1c0aefb670ebd086530addee929b13e1624ecc6bef24093,9713333333353533,fbdbd9c181818181,4716161616161696,e7e7c3c3c3c3c3c3,9713333333353533,fbdbd9c181818181,713,1650,external_family_94114fa52862ca796b7e,False,accepted_for_auxiliary_source_label_training,fee255d6cd0f94aecb737ea5e71e353984182db510ad20c5ed32368218c35ac1,621a3c7508ca8f417842d394517f72849ad4968e0c25cd172091b52c42678849,b1b237e2decf660aa1c0aefb670ebd086530addee929b13e1624ecc6bef24093,12,0,35,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/TOPE494XPFCSZA6H.png,source_usage,False,Party,train
flipkart_party,TOPEHZNP4QZHVTDW,flipkart_meta_9a05aa7cf084495a,Satovira Party Short Sleeve Applique Women's Top,Tops,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/satovira-party-short-sleeve-applique-women-s-top/p/itmehznpyvfqdhmz?pid=TOPEHZNP4QZHVTDW,http://img6a.flixcart.com/image/top/t/d/w/whiteapplique-mehndigreen-satovira-l-original-imaehznj4hezzzg7.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/TOPEHZNP4QZHVTDW.image,d11a1b2374d9e149f8ea5863b925b7ab37b0e2183c7be43734b2d2a48a32fdf5,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,7513e9a8970e74c9a47b1ac216f1c017,"Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Satovira Tops >> Satovira Party Short Sleeve Applique Women's Top","[{""key"": ""Sleeve"", ""value"": ""Short Sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Fabric"", ""value"": ""Polyester""}, {""key"": ""Type"", ""value"": ""Top""}, {""key"": ""Neck"", ""value"": ""V-Neck""}, {""key"": ""Pattern"", ""value"": ""Applique""}, {""key"": ""Ideal For"", ""value"": ""Women's""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""value"": ""Hand Wash. Wash with similar colours, Use detergent for colours""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:TOPEHZNP4QZHVTDW,keep,model_worn_outfit_context,,d11a1b2374d9e149f8ea5863b925b7ab37b0e2183c7be43734b2d2a48a32fdf5,78374fc4d38181b5a96d73236733c41a55f4f9e0660e9474bd993d6a2de600d3,0e337ea2a93fb7ef76884ba887257fe48497c57c0046be39603a93f5539cbfea,78374fc4d38181b5a96d73236733c41a55f4f9e0660e9474bd993d6a2de600d3,4d96173337376b62,e7c3c381c383ffff,4d95973716172323,e7c3c3c3c3c3ffff,4d96173337376b62,e7c3c381c383ffff,2812,4218,external_family_9e74d1d579d239e5c385,False,accepted_for_auxiliary_source_label_training,d0e144e71a18620f2a729ed154f5961e42311ab82fa39fca95fc500d0fe7e97f,0e337ea2a93fb7ef76884ba887257fe48497c57c0046be39603a93f5539cbfea,78374fc4d38181b5a96d73236733c41a55f4f9e0660e9474bd993d6a2de600d3,3,0,53,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/TOPEHZNP4QZHVTDW.png,source_usage,False,Party,train
flipkart_party,SNDE9HRW9ZVPG9A6,flipkart_meta_2c843ae614b07b0b,NE Shoes Women Wedges,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/ne-shoes-women-wedges/p/itme9hrvqskzbqza?pid=SNDE9HRW9ZVPG9A6,http://img6a.flixcart.com/image/sandal/3/g/m/black-fv333-fashion-victory-40-original-imae9h3qfmyveyda.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDE9HRW9ZVPG9A6.image,293ab9e6887866310eea11ac2f6282ea5c5a3c104ab2a87d1d878733a43bb349,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,2703567761a3071244b93413e1ba7e91,Footwear >> Women's Footwear >> Wedges,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Weight"", ""value"": ""450 g (per single Sandal) - Weight of the product may vary depending on size.""}, {""key"": ""Type"", ""value"": ""Wedges""}, {""key"": ""Heel Height"", ""value"": ""3 inch""}, {""key"": ""Outer Material"", ""value"": ""Nubuck Leather""}, {""key"": ""Color"", ""value"": ""Black""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDE9HRW9ZVPG9A6,keep,single_product_presentation,,293ab9e6887866310eea11ac2f6282ea5c5a3c104ab2a87d1d878733a43bb349,d1f5b2d5956fe9df1265989ac433919b5f428fc1c3092a4676fac581a621c871,3b29af0f451af1578463b252089f3a92f8932f88d456f0a603956748e94f1b01,d9dca1683592670ac367241d8e880a8c4e66cec0ff654ea09867be0c68fc4999,9817575729193263,efcf8381810898f8,991c375739333243,ffcf8381810898ff,9817575729193263,efcf8381810898f8,621,708,external_family_9f24542755619b566ade,False,accepted_for_auxiliary_source_label_training,60ab9dfd06ce22698d8de9cba19bf35baaea339462028ef07b8d056dde1950c5,3b29af0f451af1578463b252089f3a92f8932f88d456f0a603956748e94f1b01,d1f5b2d5956fe9df1265989ac433919b5f428fc1c3092a4676fac581a621c871,0,6,60,68,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDE9HRW9ZVPG9A6.png,source_usage,False,Party,train
flipkart_party,SHTEDFFJMHZWSYT2,flipkart_meta_e8cb27038b9c0bab,Van Heusen Men's Printed Party Shirt,Shirts,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/van-heusen-men-s-printed-party-shirt/p/itmedffjhmsewsub?pid=SHTEDFFJMHZWSYT2,http://img6a.flixcart.com/image/shirt/y/t/2/vdsf515e06579-van-heusen-39-original-imaedctdjdtphhuq.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SHTEDFFJMHZWSYT2.image,6fc37e2c8f96b8d7666beb1035cd48d179743b6d9bcd437f57f6b58949ebf662,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,ad50773192afcbe6a76a5ea3ea3c9d43,Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Van Heusen Casual & Party Wear Shirts,"[{""key"": ""Pattern"", ""value"": ""Printed""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Men's""}, {""key"": ""Sleeve"", ""value"": ""Full Sleeve""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Brand Fit"", ""value"": ""Slim""}, {""key"": ""Fabric"", ""value"": ""100% Cotton""}, {""key"": ""Fit"", ""value"": ""Slim""}, {""key"": ""Style Code"", ""value"": ""VDSF515E06579""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SHTEDFFJMHZWSYT2,keep,model_worn_outfit_context,,6fc37e2c8f96b8d7666beb1035cd48d179743b6d9bcd437f57f6b58949ebf662,42f5a4e091ac83ebc2fcf567733957275254e6f3947c766c7d282eb36a00cf2d,ce967873c1398e5eaeb8db5cfb72d51b230260a80c4ba032b9cec80702c4aefc,5e28008a7fcbc1f71767e2a9523f52a7dbb0149c934d82276b4c15c2b36a2996,0706076916360f17,ffff81000083c3c3,0d0d0f332b1f8f96,e7ffc38381c3c3c3,0706076996360f17,ffff81000083c3c3,695,1442,external_family_a0810ee63ce59c7487d8,False,accepted_for_auxiliary_source_label_training,d4341f4b93288ce6618fdbed7df6afbb53d5f84e4e46de06a1705930d73b5666,ce967873c1398e5eaeb8db5cfb72d51b230260a80c4ba032b9cec80702c4aefc,42f5a4e091ac83ebc2fcf567733957275254e6f3947c766c7d282eb36a00cf2d,10,0,39,80,data/external/rare_usage_20260906/images_60x80/flipkart_party/SHTEDFFJMHZWSYT2.png,source_usage,False,Party,train
flipkart_party,SHODX6XFHPZUHNDX,flipkart_meta_05430a34a91febc5,Allen Cooper 4511 Party Wear,Casual Shoes,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/allen-cooper-4511-party-wear/p/itmdx6xfjptdwfdb?pid=SHODX6XFHPZUHNDX,http://img5a.flixcart.com/image/shoe/2/k/n/black-125-allen-cooper-8-1100x1360-imadx7xxnmcymfhy.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SHODX6XFHPZUHNDX.image,3f2cfb7c7b6a337e602793a49d96a51267d029451eff5b3a44df04603c5cdf7e,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,a1153b088d7db65aa00a1e0bd0c8b5c8,Footwear >> Men's Footwear >> Casual Shoes >> Allen Cooper Casual Shoes,"[{""key"": ""Ideal For"", ""value"": ""Men""}, {""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Outer Material"", ""value"": ""Leather""}, {""key"": ""Color"", ""value"": ""Black""}, {""value"": ""Shoe""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SHODX6XFHPZUHNDX,keep,single_product_presentation,,3f2cfb7c7b6a337e602793a49d96a51267d029451eff5b3a44df04603c5cdf7e,8e4a5e79c359dbf058ab13478228fcd19aa9951c53fb2230315b5330f6224293,f4014f9b26753ee7ca2f23e00d0ba398678608c06bae934e1cda6592cceefca3,cfe885e9bf3ee8357e09cc92c6c1ac7f542250f866cb510dd3513c67b6a15b43,da5a6d6e26795b03,ff0f0f07000001e1,5804587e07030003,ffff7f0700e1ffff,da5a6d6e26795b03,ff0f0f07000001e1,1100,486,external_family_a3a9ffc6453c9de68512,False,accepted_for_auxiliary_source_label_training,0612df59615d05105a82b5bd96b22e74aeee30d59548d59642a49fcf46f6b416,f4014f9b26753ee7ca2f23e00d0ba398678608c06bae934e1cda6592cceefca3,8e4a5e79c359dbf058ab13478228fcd19aa9951c53fb2230315b5330f6224293,0,26,60,27,data/external/rare_usage_20260906/images_60x80/flipkart_party/SHODX6XFHPZUHNDX.png,source_usage,False,Party,train
flipkart_party,SNDE6AKUC72HPWZF,flipkart_meta_84dc0735f9b65069,Do Bhai 400 Women Wedges,Heels,Party,"[""Party""]",source_exact_occasion,http://www.flipkart.com/do-bhai-400-women-wedges/p/itme6akuyzchxwkb?pid=SNDE6AKUC72HPWZF,http://img5a.flixcart.com/image/sandal/m/y/e/black-wedges-400-do-bhai-38-original-imae68ffqrng8jzy.jpeg,data/external/rare_usage_20260906/flipkart_party/originals/SNDE6AKUC72HPWZF.image,62884880ebd88726b88bd9b71c34f64c04767e1630f2f71444af054d68780433,60,80,Publisher metadata CC BY-SA 4.0; remote photo rights scope not established,6747a114bf3f9896d2c27fe2a0f8ae03,Footwear >> Women's Footwear >> Wedges,"[{""key"": ""Occasion"", ""value"": ""Party""}, {""key"": ""Ideal For"", ""value"": ""Women""}, {""key"": ""Sole Material"", ""value"": ""Resin Sheet""}, {""key"": ""Number of Contents in Sales Package"", ""value"": ""Pack of 1""}, {""key"": ""Type"", ""value"": ""Wedges""}, {""key"": ""Heel Height"", ""value"": ""2.5 inch""}, {""key"": ""Outer Material"", ""value"": ""Patent Leather""}, {""key"": ""Color"", ""value"": ""Black""}]","Flipkart Products, PromptCloud / PromptCloudHQ, version 1, via Kaggle",https://creativecommons.org/licenses/by-sa/4.0/,https://www.kaggle.com/datasets/PromptCloudHQ/flipkart-products,,,,,,,,flipkart_party:SNDE6AKUC72HPWZF,keep,single_product_presentation,,62884880ebd88726b88bd9b71c34f64c04767e1630f2f71444af054d68780433,22dbd39a311da834d439143482fb1d7067fb6a07d01e129f174032e815e20fc3,100a4459253614fb0506f8f7b8634c0d4c4f4067916e98c30e2ad1e2ee98256f,9210fc0d4e8a0505bf36535abff123ec42fd3fa902e49872b8af03d7e43e12f3,1a6d753666071745,cfa707039383c0f1,843a6d7667170520,ffdf070383c0fbff,1a6d753676071745,cfa707039383c0f0,1432,1228,external_family_a6e4b1a9dfff3f517a01,False,accepted_for_auxiliary_source_label_training,8fc6b435cd0f4f378898f336e7d438209ee578d7071da4102769d5cbef25eff5,100a4459253614fb0506f8f7b8634c0d4c4f4067916e98c30e2ad1e2ee98256f,22dbd39a311da834d439143482fb1d7067fb6a07d01e129f174032e815e20fc3,0,14,60,51,data/external/rare_usage_20260906/images_60x80/flipkart_party/SNDE6AKUC72HPWZF.png,source_usage,False,Party,train
