run_id,task,stage,experiment_id,model_family,benchmark_only,final_eligible,scratch,fold,seed,git_commit,git_dirty,config_sha256,split_sha256,label_map_sha256,implementation_sha256,transform_id,loss_id,epochs_requested,epochs_completed,best_epoch,primary_metric_name,primary_metric_value,metrics,runtime_seconds,peak_vram_mb,parameter_count,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,history_path,history_sha256,status,error_type,error_message,started_at_utc,finished_at_utc,runtime
task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f3-s2753-1af447897bf5,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance,task1_hog_knn_v1,false,true,true,3,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,9f54566d25254158e9f539dc48d653f81c10f47898bcb5c08b4e2a7bb361eb96,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.5025767000297232,"{""macro_f1"":0.5025767000297232,""top1_accuracy"":0.7955447055233446,""top5_accuracy"":0.8992981385413488,""weighted_f1"":0.7867988349769192}",5.161486400000285,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f3-s2753-1af447897bf5/model.pkl,78fb1d518b1aa8dbec1bffa593122fe1f234e10ce88ba1a7c0d6dad15cd362a6,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f3-s2753-1af447897bf5/predictions.csv,9f3c52cdcd5e8f2f9eee2b1cbe188f5125b6e84db0ac32beb715f53d7699b1a9,,,completed,,,2026-09-02T15:52:27Z,2026-09-02T15:52:33Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f4-s2753-a1d500a7cca0,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance,task1_hog_knn_v1,false,true,true,4,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,2d83ffade1e00abaf5c3c52afd20c0611c7df48ff523a73169622ce7bc67a3f1,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.5259952537674246,"{""macro_f1"":0.5259952537674246,""top1_accuracy"":0.8018911087387525,""top5_accuracy"":0.896141528137868,""weighted_f1"":0.7915494294179626}",4.657756900000095,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f4-s2753-a1d500a7cca0/model.pkl,d57cdafc88b0c38f6f3d2fd8d2987216994f2515ac2a76a69eff37516438a1b4,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-knn-k3-distance-f4-s2753-a1d500a7cca0/predictions.csv,8e556788a8cdb2167e093f7f6a15bb59d975e93c4832a0b8eb41d9147d60e92a,,,completed,,,2026-09-02T15:52:33Z,2026-09-02T15:52:38Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f1-s2753-986fb4e276d7,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0.1-balanced,task1_hog_linear_svm_v1,false,true,true,1,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,678e2b6f4c5e61e6b626877643ddec3680798314f0e789cd646f8ceee761893b,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.5022508298736166,"{""macro_f1"":0.5022508298736166,""top1_accuracy"":0.7791336180597925,""top5_accuracy"":0.9438682123245882,""weighted_f1"":0.7846863594197945}",115.16340279999713,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f1-s2753-986fb4e276d7/model.pkl,9871aa1873cd0d83213d25ba23c5d4f0a9db5544c879d8629fcebef6b0387c29,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f1-s2753-986fb4e276d7/predictions.csv,fcd002ce7e2902d0c5a66b7e92d74f41fafc3cbe7664e488d90909c504ee973c,,,completed,,,2026-09-02T15:52:39Z,2026-09-02T15:54:35Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f2-s2753-503f56d068c4,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0.1-balanced,task1_hog_linear_svm_v1,false,true,true,2,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,83eb807ea11dd6400e07e80b90939e5f9fa5c239b7c78f20e2020856ead29259,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.5005426673200413,"{""macro_f1"":0.5005426673200413,""top1_accuracy"":0.7691133831832748,""top5_accuracy"":0.9385014497176866,""weighted_f1"":0.7720626455298545}",114.64606339999591,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f2-s2753-503f56d068c4/model.pkl,e34920571c2bd8e38d5207a4ab74d2afd97da351c4638ad348c08c2ada732a56,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f2-s2753-503f56d068c4/predictions.csv,700c431c481941d9851eb26e01f54d9c38fe7126b71009ded7d4f37d83b1a44f,,,completed,,,2026-09-02T15:54:35Z,2026-09-02T15:56:30Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f3-s2753-0cb9f2d4a639,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0.1-balanced,task1_hog_linear_svm_v1,false,true,true,3,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,5a2a8841d6c5b1ca8ef558b70ed63ca4ba4e834868a88687bfd552b3374e0926,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.48345037195292906,"{""macro_f1"":0.48345037195292906,""top1_accuracy"":0.7813548977723528,""top5_accuracy"":0.9488861763808362,""weighted_f1"":0.7852989090695094}",114.99988840000151,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f3-s2753-0cb9f2d4a639/model.pkl,706744cbe32bfeaf17153993602991855f601b30139345bc82e3bbc2884a26d9,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f3-s2753-0cb9f2d4a639/predictions.csv,b5c6cf1846a479f4093a8b980d077978e30f500050e5ca25075350a3fd8572d0,,,completed,,,2026-09-02T15:56:31Z,2026-09-02T15:58:26Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f4-s2753-b60d15185fe8,task1,experiment,task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0.1-balanced,task1_hog_linear_svm_v1,false,true,true,4,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,aa09c1a4dee9a134c723ae4c56b6961d519e48285e465aa7a9b5fc82cd4b7268,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c9cdbeea0e198c6017262056baaaf00a75d455bbcb42402169b799377d6a7760,task1_gray_hog_ppc10_v1,not_applicable,,,,macro_f1_124,0.4956657282912734,"{""macro_f1"":0.4956657282912734,""top1_accuracy"":0.7745920390422449,""top5_accuracy"":0.945401860606985,""weighted_f1"":0.7770080619570074}",114.02143629999773,,,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f4-s2753-b60d15185fe8/model.pkl,f4616ef50ba44e6b07e28bde3c1fc616f07824b9dda969fe5d955ab13df6bb10,results/task1/classical/task1-classical-task1_gray_hog_ppc10_v1-linear-svm-c0-1-balanced-f4-s2753-b60d15185fe8/predictions.csv,b03df6a7f6e0b4ec4653d84e3b03ed1f02de44f8a9db3b38f30eb176b96fe9dd,,,completed,,,2026-09-02T15:58:26Z,2026-09-02T16:00:21Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_no_aug_v1-f0-s2753-164358f4c91f,task1,experiment,task1-cnn-task1_rgb_60x80_no_aug_v1,task1_small_cnn_v1,false,true,true,0,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,2f9f55ee2f4581bbf8df44b67a85ab77129f80d5b02930161ca9c7d752c5bd88,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,20,20,20,macro_f1_124,0.4980518959235437,"{""macro_f1"":0.4980518959235437,""top1_accuracy"":0.8377842209674958,""top5_accuracy"":0.9778727300473066,""validation_loss"":1.0721256314561918,""weighted_f1"":0.8345387860434922}",892.0669398000027,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f0-s2753-164358f4c91f/checkpoint.pt,2832a1a16aea71a226b08f3257e79c3c756fb8d41ca99201153d014c7a28bfa0,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f0-s2753-164358f4c91f/predictions.csv,3b07ae9820da5109ad09fa25dfe069ee09b4dc360f328185c19845e01a0af16d,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f0-s2753-164358f4c91f/history.csv,9e31ffde9afaaeeffd40b7a1967d3bc0fc514f73e0fd4dcd4b509772f458f8ef,completed,,,2026-09-02T16:06:08Z,2026-09-02T16:21:00Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_no_aug_v1-f1-s2753-0712d920b2d1,task1,experiment,task1-cnn-task1_rgb_60x80_no_aug_v1,task1_small_cnn_v1,false,true,true,1,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,cb379452959260d7f23ba7e1da4e15ddd40c7aa713b8368ecb1479332aae2d26,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,20,20,19,macro_f1_124,0.5188850351607674,"{""macro_f1"":0.5188850351607674,""top1_accuracy"":0.8479255643685174,""top5_accuracy"":0.9789505796217206,""validation_loss"":1.0597381717883623,""weighted_f1"":0.8441094848650912}",892.248537200001,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f1-s2753-0712d920b2d1/checkpoint.pt,d8cc81bb32cdc959212b13eb70dba31df8762e8a77c7f85494b3b70fefc20277,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f1-s2753-0712d920b2d1/predictions.csv,3c3c2904c598fdadfc35ca997637bc400c8f4e084213d677979eb337084bc168,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f1-s2753-0712d920b2d1/history.csv,e620be8d9dc41b5fc1d486be8f3eeb5d0b9e2ae0759856a331a4c345fe7b98cf,completed,,,2026-09-02T16:21:01Z,2026-09-02T16:35:53Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_no_aug_v1-f2-s2753-32bbaafeb0ec,task1,experiment,task1-cnn-task1_rgb_60x80_no_aug_v1,task1_small_cnn_v1,false,true,true,2,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,f8b53073d414e0f124e1c7161af42a63c6fd550ae6ca064ba92e2abd45fab9c2,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,20,20,15,macro_f1_124,0.5064811124093205,"{""macro_f1"":0.5064811124093205,""top1_accuracy"":0.830764535327331,""top5_accuracy"":0.972836868609797,""validation_loss"":0.9373800427867816,""weighted_f1"":0.8238777871039669}",891.7614562000017,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f2-s2753-32bbaafeb0ec/checkpoint.pt,55c0d6230e19cac1b8013cf3eae66a0206f8af1fcced106602a4969bfea508a9,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f2-s2753-32bbaafeb0ec/predictions.csv,f4c92d62b8997471c01325213987177b3cf1ff0b141bb0bc0e4d8e1f32488a6b,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f2-s2753-32bbaafeb0ec/history.csv,8c163dd139a3866efdcdfb34ded319ee5aca6c68b54e618adc74ce33aa3e2b19,completed,,,2026-09-02T16:35:54Z,2026-09-02T16:50:45Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_no_aug_v1-f3-s2753-48a21a15a0e1,task1,experiment,task1-cnn-task1_rgb_60x80_no_aug_v1,task1_small_cnn_v1,false,true,true,3,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,889a59e2120c4f5ede45c18d0f5f938635a932c78755c69b46ace079d7affa40,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,20,20,19,macro_f1_124,0.5369938545634481,"{""macro_f1"":0.5369938545634481,""top1_accuracy"":0.84330180042722,""top5_accuracy"":0.9787915776624961,""validation_loss"":1.1684899897529528,""weighted_f1"":0.8397102884807383}",891.9062221999993,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f3-s2753-48a21a15a0e1/checkpoint.pt,d4df99df1ba5d10bacad8e7b5ecb393f195c55b004a6bb19dfe776c7906ac323,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f3-s2753-48a21a15a0e1/predictions.csv,76e9f51b1b6ab2af7411e3556050ac4d28b3168a520862266fe03d222f00c049,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f3-s2753-48a21a15a0e1/history.csv,ac8b5bf5593b8da4bfdbef2d60a588181dfc07eda5fd75b1bc0d80a7bf115d4d,completed,,,2026-09-02T16:50:46Z,2026-09-02T17:05:38Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_no_aug_v1-f4-s2753-3aecf99fff96,task1,experiment,task1-cnn-task1_rgb_60x80_no_aug_v1,task1_small_cnn_v1,false,true,true,4,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,89e349babd5a8c4a9aabf2242f133f02843be0ead034309cf1d9188f7949e892,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_no_aug_v1,cross_entropy_unweighted_v1,20,20,20,macro_f1_124,0.5852399710799019,"{""macro_f1"":0.5852399710799019,""top1_accuracy"":0.8494738447460729,""top5_accuracy"":0.9807838950739668,""validation_loss"":1.1110617782060916,""weighted_f1"":0.8452540238356923}",901.7502141000004,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f4-s2753-3aecf99fff96/checkpoint.pt,0e1d03ca13fe6b3583180b8baaf93b25bebd619f921d63096bb7880fb66143a9,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f4-s2753-3aecf99fff96/predictions.csv,37fdece998570d5b11f43c1769e39ee37e1d1738f7b6ed2deb0d08337ef66d6b,results/task1/task1-cnn-task1_rgb_60x80_no_aug_v1-f4-s2753-3aecf99fff96/history.csv,470acd27413d7fcf18aefa6ace982f080e6a7e46ca5729b135bb45d4e8c0288f,completed,,,2026-09-02T17:05:39Z,2026-09-02T17:20:41Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
task1-cnn-task1_rgb_60x80_mild_aug_v1-f0-s2753-2f5f7ba8f101,task1,experiment,task1-cnn-task1_rgb_60x80_mild_aug_v1,task1_small_cnn_v1,false,true,true,0,2753,3a3dd74a1eb97b674d6594730fa7918e92aede1f,true,3366194704ae258675dcc21e18d6ca86685a278bc2923f069a7111d81abb1ffa,d76a49c6dc7999b4f286e94838a92c603d68c4f66179fde081028948f6a187db,88d32ad9a4509292b339baedbe7f21f3161ee0e25e4c753315518fb5b342c353,c3b2d61de4bc01e141992db336308473e0976376314a3263cff993bbca92b034,task1_rgb_60x80_mild_aug_v1,cross_entropy_unweighted_v1,20,20,19,macro_f1_124,0.5080677908805822,"{""macro_f1"":0.5080677908805822,""top1_accuracy"":0.8408362582023501,""top5_accuracy"":0.9795513505264765,""validation_loss"":0.5818117619133912,""weighted_f1"":0.8344926205760802}",1110.188971399999,1011.71484375,475516,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f0-s2753-2f5f7ba8f101/checkpoint.pt,c22f9ba9c4b0473840e4075344dc03c4ca56dbc924d397d4c5d9e5316e869f77,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f0-s2753-2f5f7ba8f101/predictions.csv,5df858848d92007ad961c2f1a6ae5d753eb7d5ef88851ee5f30c9699c9fa0f5f,results/task1/task1-cnn-task1_rgb_60x80_mild_aug_v1-f0-s2753-2f5f7ba8f101/history.csv,092767af4fac991f046068e57ea5089dc18223f94c101ea6fc0544dbb1fba37d,completed,,,2026-09-02T17:20:41Z,2026-09-02T17:39:12Z,"{""cuda_available"":true,""cuda_runtime"":""13.0"",""cudnn_version"":92000,""executable"":""C:\\Users\\Khoa\\Documents\\MLA2\\.venv\\Scripts\\python.exe"",""gpu"":{""capability"":[7,5],""name"":""NVIDIA GeForce RTX 2070 SUPER"",""total_memory_bytes"":8589606912},""logical_cpu_count"":12,""packages"":{""numpy"":""2.5.2"",""pandas"":""3.0.5"",""pillow"":""12.3.0"",""scikit-image"":""0.26.0"",""scikit-learn"":""1.9.0"",""torch"":""2.12.1+cu130"",""torchvision"":null},""physical_cpu_count"":6,""platform"":""Windows-11-10.0.26200-SP0"",""processor"":""Intel64 Family 6 Model 165 Stepping 3, GenuineIntel"",""python"":""3.12.10"",""python_implementation"":""CPython"",""total_ram_bytes"":17084026880}"
