id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,year,productDisplayName,product_name_repaired,has_articleType_label,has_season_label,has_gender_label,has_usage_label,path,width,height,aspect_ratio,mode,format,file_size_bytes,sha256,product_name_key,product_family_group,family_group_basis,is_cross_role_exact_duplicate,is_cross_role_near_duplicate,has_conflicting_target_labels,conflicting_targets,pre_quarantine_reason,duplicate_group,is_cross_role_duplicate,quarantine_reason,partition,cv_fold,name_signal,name_conflict
4931,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,2011,Gini and Jony Girl's Valerie Blue White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4931.jpg,60.0,80.0,0.75,RGB,JPEG,20898,10ed2a94df72e942a39a454615c255935f98ed7281b555da624877fb5f186bb7,gini and jony girl's valerie blue white kidswear,family_2b1af7ff9296a8a8,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_02930,False,,development,2,Girls,True
4932,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,2011,Gini and Jony Girl's Valerie Blue White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4932.jpg,60.0,80.0,0.75,RGB,JPEG,20898,10ed2a94df72e942a39a454615c255935f98ed7281b555da624877fb5f186bb7,gini and jony girl's valerie blue white infant kidswear,family_2b1af7ff9296a8a8,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_02930,False,,development,2,Girls,True
4933,Women,Apparel,Dress,Dresses,Peach,Summer,Casual,2011,Gini and Jony Girl's Valerie Peach White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4933.jpg,60.0,80.0,0.75,RGB,JPEG,21736,29eea2c408936ea57cd0383e4185c2eb10f22e3f0995c495d1198b3f80453f2f,gini and jony girl's valerie peach white kidswear,family_56a331c6be05d87a,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_07272,False,,development,4,Girls,True
4934,Women,Apparel,Dress,Dresses,Peach,Summer,Casual,2011,Gini and Jony Girl's Valerie Peach White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4934.jpg,60.0,80.0,0.75,RGB,JPEG,21736,29eea2c408936ea57cd0383e4185c2eb10f22e3f0995c495d1198b3f80453f2f,gini and jony girl's valerie peach white infant kidswear,family_56a331c6be05d87a,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_07272,False,,development,4,Girls,True
4935,Women,Apparel,Topwear,Tops,White,Summer,Casual,2011,Gini and Jony Girl's Veata White Black Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4935.jpg,60.0,80.0,0.75,RGB,JPEG,15146,50d69f11c013bc943e09f4a9fda1cf926ed71441c079973502d9bc60c72ccc6e,gini and jony girl's veata white black pink kidswear,family_9c95695b470eb722,singleton,False,False,False,,,single_50d69f11c013,False,,development,3,Girls,True
4936,Women,Apparel,Dress,Dresses,Black,Summer,Casual,2011,Gini and Jony Girl's Veata White Black Pink Infants Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4936.jpg,60.0,80.0,0.75,RGB,JPEG,20607,f9f370200ea09c02725e372dfc9db1dde886dad086266a2ae625e70e8f2a2724,gini and jony girl's veata white black pink infants kidswear,family_206bc84a380b29ac,singleton,False,False,False,,,single_f9f370200ea0,False,,development,0,Girls,True
4937,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,2011,Gini and Jony Boy's Kaden Grey Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4937.jpg,60.0,80.0,0.75,RGB,JPEG,21037,82c52fb64cd10103261e6ec44906f82b639b4a6571a2fe141a777aac2f93963e,gini and jony boy's kaden grey blue kidswear,family_d5556b74e3e44788,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_22491,False,,development,0,Boys,True
4938,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,2011,Gini and Jony Boy's Kaden Grey Blue Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4938.jpg,60.0,80.0,0.75,RGB,JPEG,21037,82c52fb64cd10103261e6ec44906f82b639b4a6571a2fe141a777aac2f93963e,gini and jony boy's kaden grey blue infant kidswear,family_d5556b74e3e44788,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_22491,False,,development,0,Boys,True
4939,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2011,Gini and Jony Boy's Karnel Jeans Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4939.jpg,60.0,80.0,0.75,RGB,JPEG,12188,319d331a2f6af50690784543f94be8c65e75677bd40cd9264584388187ad941c,gini and jony boy's karnel jeans kidswear,family_be98b6346425ef02,accepted_near_duplicate,False,False,False,,,single_319d331a2f6a,False,,development,1,Boys,True
4940,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2011,Gini and Jony Boys Karnel Jeans,False,True,True,True,True,data/raw/teacher/train/images_train/4940.jpg,60.0,80.0,0.75,RGB,JPEG,12179,72366d351cee8bd9c6e20297d1510ce0e672169168423ec6f581db962b83fa01,gini and jony boys karnel jeans,family_be98b6346425ef02,accepted_near_duplicate,False,False,False,,,single_72366d351cee,False,,development,1,Boys,True
4941,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,2011,Gini and Jony Boy's Kane Red White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4941.jpg,60.0,80.0,0.75,RGB,JPEG,2080,756e4b3abb08233c2d925805e561d8ebcdb907b86ba42f43dbc8dfc2af92ba57,gini and jony boy's kane red white infant kidswear,family_666d6fe53a66bf91,singleton,False,False,False,,,single_756e4b3abb08,False,,development,4,Boys,True
4943,Men,Apparel,Topwear,Shirts,White,Summer,Casual,2011,Gini and Jony Boy's Kaleb White Brown Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4943.jpg,60.0,80.0,0.75,RGB,JPEG,22667,2f51b7e71b9f412f3a3d6637123284b2651d0206040858ea2f9aca7e34085b10,gini and jony boy's kaleb white brown kidswear,family_541ddfb0cadaedf1,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_08134,False,,development,3,Boys,True
4944,Men,Apparel,Topwear,Shirts,White,Summer,Casual,2011,Gini and Jony Boy's Kaleb White Brown Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4944.jpg,60.0,80.0,0.75,RGB,JPEG,22667,2f51b7e71b9f412f3a3d6637123284b2651d0206040858ea2f9aca7e34085b10,gini and jony boy's kaleb white brown infant kidswear,family_541ddfb0cadaedf1,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_08134,False,,development,3,Boys,True
4945,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kaniel White Yellow Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4945.jpg,60.0,80.0,0.75,RGB,JPEG,24608,ea15969300942835b89937e26c1961a49cb832b24850be8fb3a036254d9f6808,gini and jony boy's kaniel white yellow kidswear,family_6b009dd149b130d7,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_39963,False,,development,3,Boys,True
4946,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kaniel White Yellow Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4946.jpg,60.0,80.0,0.75,RGB,JPEG,24608,ea15969300942835b89937e26c1961a49cb832b24850be8fb3a036254d9f6808,gini and jony boy's kaniel white yellow infant kidswear,family_6b009dd149b130d7,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_39963,False,,development,3,Boys,True
4947,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kanon White Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4947.jpg,60.0,80.0,0.75,RGB,JPEG,20542,e71dbc53e72f40ceb8aa16bb5a9cac81d3861508c716a0dd4bf6212474ba7505,gini and jony boy's kanon white blue kidswear,family_9fcd0984fbcb932a,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_39501,False,,development,4,Boys,True
4948,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kanon White Blue Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4948.jpg,60.0,80.0,0.75,RGB,JPEG,20542,e71dbc53e72f40ceb8aa16bb5a9cac81d3861508c716a0dd4bf6212474ba7505,gini and jony boy's kanon white blue infant kidswear,family_9fcd0984fbcb932a,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_39501,False,,development,4,Boys,True
4949,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,2011,Gini and Jony Boy's Kimon Blue Bermuda Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4949.jpg,60.0,80.0,0.75,RGB,JPEG,11921,57b6ff6d886c5fb342f11602dd4c29b1a3b1fcdf230fa38e6765e0c0d87ac9de,gini and jony boy's kimon blue bermuda kidswear,family_0e3528bdb02cee69,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_15135,False,,development,4,Boys,True
4950,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,2011,Gini and Jony Boy's Kimon Blue Infant Bermuda Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4950.jpg,60.0,80.0,0.75,RGB,JPEG,11921,57b6ff6d886c5fb342f11602dd4c29b1a3b1fcdf230fa38e6765e0c0d87ac9de,gini and jony boy's kimon blue infant bermuda kidswear,family_0e3528bdb02cee69,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_15135,False,,development,4,Boys,True
4952,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,2011,Gini and Jony Boy's Kimon Black Bermuda Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4952.jpg,60.0,80.0,0.75,RGB,JPEG,11486,37d75c4dec22ef93e3f103eeb3b2a9af705613f1720d077ccf8c7a7f52ca28ed,gini and jony boy's kimon black bermuda infant kidswear,family_ecd8409a7716ba7f,singleton,False,False,False,,,single_37d75c4dec22,False,,development,1,Boys,True
4953,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kalin White Navy Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4953.jpg,60.0,80.0,0.75,RGB,JPEG,1531,00026c40be6dff44714cf8d39db4aff99f98627a2664b2cb5b4a0c66bb62c714,gini and jony boy's kalin white navy kidswear,family_f0b48f80d7276757,singleton,False,False,False,,,single_00026c40be6d,False,,development,4,Boys,True
4955,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,2011,Gini and Jony Boy's Kaiser Red Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4955.jpg,60.0,80.0,0.75,RGB,JPEG,1205,9552c943d1c1da1e5aee6583ca72688a90c6b16450cbd5e5d1aada6a4ea1e80b,gini and jony boy's kaiser red blue kidswear,family_bcb34b4d86eaff78,singleton,False,False,False,,,single_9552c943d1c1,False,,development,4,Boys,True
4956,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,2011,Gini and Jony Boy's Kaiser Red Blue Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4956.jpg,60.0,80.0,0.75,RGB,JPEG,25386,d93b1a01ec7955c773bd14f11d61a7116a318b5a611fd1bf20999e3ca7eb6749,gini and jony boy's kaiser red blue infant kidswear,family_2e18e12a751bac81,singleton,False,False,False,,,single_d93b1a01ec79,False,,development,1,Boys,True
4957,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's King White Red Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4957.jpg,60.0,80.0,0.75,RGB,JPEG,16895,63c779871128eb49fe8f78c0a88aa5d827f5ea9353a7a6b20d9b22e4a34a6e53,gini and jony boy's king white red blue kidswear,family_04533e202e6decf0,accepted_near_duplicate,False,False,False,,,single_63c779871128,False,,development,1,Boys,True
4958,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's King White Red Blue Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4958.jpg,60.0,80.0,0.75,RGB,JPEG,17076,8f6ac1d57d2156ea3fae151143435a92c456fcab946bafbb010386b307e83a2f,gini and jony boy's king white red blue infant kidswear,family_04533e202e6decf0,accepted_near_duplicate,False,False,False,,,single_8f6ac1d57d21,False,,development,1,Boys,True
4959,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,2011,Gini and Jony Boy's King Green White Brown Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4959.jpg,60.0,80.0,0.75,RGB,JPEG,16432,5cd1be6293add410b1dd68b599ad6c912fde52c1e58dd2565b4defa7aae5a7a1,gini and jony boy's king green white brown kidswear,family_04e729a9c402868a,singleton,False,False,False,,,single_5cd1be6293ad,False,,development,4,Boys,True
4960,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,2011,Gini and Jony Boy's King Green White Brown Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4960.jpg,60.0,80.0,0.75,RGB,JPEG,16566,b08045a6e2c329f42d74564db3a1c3e0cb3b30e9de0bc2cf35f1b83c039ab8fa,gini and jony boy's king green white brown infant kidswear,family_cdcaf888b551e74f,singleton,False,False,False,,,single_b08045a6e2c3,False,,development,4,Boys,True
4961,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Karsen Blue White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4961.jpg,60.0,80.0,0.75,RGB,JPEG,1560,67cfbb0f6461c32ca16bd881c286808b9ded35978dea4bdc57c2b6fb4e078998,gini and jony boy's karsen blue white kidswear,family_b0ff7bdc481ed43a,singleton,False,False,False,,,single_67cfbb0f6461,False,,development,1,Boys,True
4962,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Karsen Blue White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4962.jpg,60.0,80.0,0.75,RGB,JPEG,15148,d96bb24b3e4069ddea700e02225b044b5b65c10d4a9826fb157ecc957a6bde32,gini and jony boy's karsen blue white infant kidswear,family_472c3c13b550b706,singleton,False,False,False,,,single_d96bb24b3e40,False,,development,3,Boys,True
4963,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Karl Blue White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4963.jpg,60.0,80.0,0.75,RGB,JPEG,20280,d76fdbcafe3cdd16cd70a18fc605cf6cb860c6e0ace79e245c32882f85f63950,gini and jony boy's karl blue white kidswear,family_7db926c9ac2fbebe,singleton,False,False,False,,,single_d76fdbcafe3c,False,,development,4,Boys,True
4964,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Karl Blue White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4964.jpg,60.0,80.0,0.75,RGB,JPEG,14036,f2855576da8a0feaa1e2fe48dbf921d94d312b6a903cd6923ee68fb626f42b17,gini and jony boy's karl blue white infant kidswear,family_5571095d1776b5eb,singleton,False,False,False,,,single_f2855576da8a,False,,development,2,Boys,True
4966,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,2011,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4966.jpg,60.0,80.0,0.75,RGB,JPEG,1404,a081a505fee8a5260a4db7386c02a326edd430e7d6b564f37418d2ccb8d2e570,gini and jony boy's kalkin white brown infant kidswear,family_1a5fd4b21080a2de,singleton,False,False,False,,,single_a081a505fee8,False,,development,3,Boys,True
4969,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Kay Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4969.jpg,60.0,80.0,0.75,RGB,JPEG,1975,67161c6070876c617fb623652bafa01f6647b28bb6ef6d16ada5fd0b7526bd6d,gini and jony boy's kay blue kidswear,family_88e1a9ff81d0254e,singleton,False,False,False,,,single_67161c607087,False,,development,2,Boys,True
4970,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,2011,Gini and Jony Boy's Kay Blue Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4970.jpg,60.0,80.0,0.75,RGB,JPEG,15166,b3c184467829143f26bd9476677b33fd0111184ce06e81d2959656771afe624a,gini and jony boy's kay blue infant kidswear,family_a0a82602907053ff,singleton,False,False,False,,,single_b3c184467829,False,,development,0,Boys,True
4971,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,2011,Gini and Jony Boy's Kangaroo Green White Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4971.jpg,60.0,80.0,0.75,RGB,JPEG,13912,2f0fe13caded4799109350833755f1c32104f3a439a2858d9eafe68085861749,gini and jony boy's kangaroo green white infant kidswear,family_21b727dd2bb3899c,singleton,False,False,False,,,single_2f0fe13caded,False,,development,1,Boys,True
4972,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,2011,Gini and Jony Boy's Kangaroo Green White Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4972.jpg,60.0,80.0,0.75,RGB,JPEG,1708,bf3d67ef07cb484c69a84b0db4c6ef4e6506fe95ce1539ea8ae893ed53e01008,gini and jony boy's kangaroo green white kidswear,family_e2955c25a15d5d1a,singleton,False,False,False,,,single_bf3d67ef07cb,False,,development,3,Boys,True
4973,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,2011,Gini and Jony Boy's Kangaroo Yellow Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4973.jpg,60.0,80.0,0.75,RGB,JPEG,1696,af19f61df955e4da90f2923d1ab3afd450fb25685f7516fd8d109a52fe711e51,gini and jony boy's kangaroo yellow kidswear,family_a5adbd8fe3094893,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_30026,False,,development,0,Boys,True
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,2011,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4974.jpg,60.0,80.0,0.75,RGB,JPEG,1696,af19f61df955e4da90f2923d1ab3afd450fb25685f7516fd8d109a52fe711e51,gini and jony boy's kangaroo yellow infant kidswear,family_a5adbd8fe3094893,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_30026,False,,development,0,Boys,True
4975,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,2011,Gini and Jony Boy's Kent Pack of 3 Tee Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4975.jpg,60.0,80.0,0.75,RGB,JPEG,22395,c64439a85ee53a5f2f6108f7504b4b05a42cfb78e83e29c82d8a8f22ec44cd2d,gini and jony boy's kent pack of 3 tee kidswear,family_7005ec6a241f7bed,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_34031,False,,development,3,Boys,True
4976,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,2011,Gini and Jony Boy's Kent Pack of 3 Infant Tee Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4976.jpg,60.0,80.0,0.75,RGB,JPEG,22395,c64439a85ee53a5f2f6108f7504b4b05a42cfb78e83e29c82d8a8f22ec44cd2d,gini and jony boy's kent pack of 3 infant tee kidswear,family_7005ec6a241f7bed,exact_sha256+accepted_near_duplicate,False,False,False,,,dup_34031,False,,development,3,Boys,True
4977,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2011,Gini and Jony Boy's Kang Jeans Infant Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4977.jpg,60.0,80.0,0.75,RGB,JPEG,11703,11eab837274018e4e96a4421aeacbde7478ab060e5c265613b72162ab6a649c8,gini and jony boy's kang jeans infant kidswear,family_fc78366d22a00897,accepted_near_duplicate,False,False,False,,,single_11eab8372740,False,,development,1,Boys,True
4978,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,2011,Gini and Jony Boy's Kang Jeans Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4978.jpg,60.0,80.0,0.75,RGB,JPEG,11706,0760fc6db9351306cf901ed48eac87dcaadbbd76fafa881702eafcafc37402ff,gini and jony boy's kang jeans kidswear,family_fc78366d22a00897,accepted_near_duplicate,False,False,False,,,single_0760fc6db935,False,,development,1,Boys,True
4979,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,2011,Palm Tree Girl's Betty Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4979.jpg,60.0,80.0,0.75,RGB,JPEG,2114,4326cf8b512a3cfb19fd024c6a63fc6bae3f8ec9dfbaa9d9f628166cda9d1955,palm tree girl's betty pink kidswear,family_e3687e2a32b9939f,singleton,False,False,False,,,single_4326cf8b512a,False,,development,3,Girls,True
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,2011,Palm Tree Girl's Benita Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4980.jpg,60.0,80.0,0.75,RGB,JPEG,950,64ec17e12739b52cd30da626a8bd3df3e9bc9cd1eb876d646f417cb46ad05948,palm tree girl's benita blue kidswear,family_f393ed8e6e581fb6,singleton,False,False,False,,,single_64ec17e12739,False,,development,4,Girls,True
4982,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,2011,Palm Tree Girl's Billy Peach Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4982.jpg,60.0,80.0,0.75,RGB,JPEG,4005,61c46822746088ea7157207ac25d21a052c29d12a4ee348c4c6bc6e76a259f6c,palm tree girl's billy peach kidswear,family_59e1e59850940550,singleton,False,False,False,,,single_61c468227460,False,,development,2,Girls,True
4983,Women,Apparel,Dress,Dresses,White,Summer,Casual,2011,Palm Tree Girl's Blenda White Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4983.jpg,60.0,80.0,0.75,RGB,JPEG,1737,7dd654158f8919aa1291fc71557b896303a70716bb5745c840e4dcf855f8a9dc,palm tree girl's blenda white pink kidswear,family_a2807ae6bce06e6d,singleton,False,False,False,,,single_7dd654158f89,False,,development,4,Girls,True
4984,Women,Apparel,Dress,Dresses,White,Summer,Casual,2011,Palm Tree Girls Beyonce White & Blue Dress,False,True,True,True,True,data/raw/teacher/train/images_train/4984.jpg,60.0,80.0,0.75,RGB,JPEG,15218,95687906a9d523019ce288d9542f620cdf6a171845869e3005e7fc1663ecae0f,palm tree girls beyonce white & blue dress,family_ab94b64d0a16a786,singleton,False,False,False,,,single_95687906a9d5,False,,development,0,Girls,True
4987,Women,Apparel,Dress,Dresses,White,Summer,Casual,2011,Gini and Jony Girl's Viveca White Floral Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4987.jpg,60.0,80.0,0.75,RGB,JPEG,1912,3b2563b6554b5921e8f85bbb4dba5f2d0e0ca2260c3b815e3347360d62065cf0,gini and jony girl's viveca white floral kidswear,family_23ed5d9b3c1e3abd,singleton,False,False,False,,,single_3b2563b6554b,False,,development,0,Girls,True
4988,Women,Apparel,Dress,Dresses,White,Summer,Casual,2011,Gini and Jony Girl's Vanya White Polka Dot Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4988.jpg,60.0,80.0,0.75,RGB,JPEG,1244,0716251c66d9818796873046c521e4065a78b4385a24bf98d6020703575429a8,gini and jony girl's vanya white polka dot kidswear,family_7a6171f6389cbb70,singleton,False,False,False,,,single_0716251c66d9,False,,development,0,Girls,True
4989,Women,Apparel,Bottomwear,Shorts,Green,Summer,Casual,2011,Gini and Jony Girl's Fenil Bright Green Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4989.jpg,60.0,80.0,0.75,RGB,JPEG,10474,000d7d885288d974a92265587a1ef85a943764831c46cfe7b76eb72dcd6cc71a,gini and jony girl's fenil bright green kidswear,family_0709e1008834c2ca,singleton,False,False,False,,,single_000d7d885288,False,,development,2,Girls,True
4990,Women,Apparel,Bottomwear,Shorts,White,Summer,Casual,2011,Gini and Jony Girl's Scotia White Purple Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4990.jpg,60.0,80.0,0.75,RGB,JPEG,14378,95170851d8df854bd373f19f1f8260699571d5c01859f11762edb2847a1a627a,gini and jony girl's scotia white purple kidswear,family_3595dba096286be7,singleton,False,False,False,,,single_95170851d8df,False,,development,4,Girls,True
4991,Women,Apparel,Dress,Dresses,White,Summer,Casual,2011,Gini and Jony Girl's Sara Off White Polka Dot Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4991.jpg,60.0,80.0,0.75,RGB,JPEG,1614,9c1ccfd29bfa967d133b208fd97d5a9b30485fe5fbc9785b3ce8128f951dd4c9,gini and jony girl's sara off white polka dot kidswear,family_2a35cd9aed58e12a,singleton,False,False,False,,,single_9c1ccfd29bfa,False,,development,0,Girls,True
4992,Women,Apparel,Dress,Dresses,Yellow,Summer,Casual,2011,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/4992.jpg,60.0,80.0,0.75,RGB,JPEG,1678,321feec8428396473e67825d04b98828eb99d5939a905f6c79379e8e42c143bf,gini and jony girl's sara white yellow polka dot kidswear,family_da2adacc2e9310db,singleton,False,False,False,,,single_321feec84283,False,,development,1,Girls,True
5000,Women,Apparel,Topwear,Tops,Green,Summer,Casual,2011,Gini and Jony Girl's Gloria Green Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5000.jpg,60.0,80.0,0.75,RGB,JPEG,12563,75e5e1888ec1996bcf4b07d29d2f1f74847f03533781875a98dbc88f3a3b123a,gini and jony girl's gloria green kidswear,family_0f8eb4b72b6e0c9e,singleton,False,False,False,,,single_75e5e1888ec1,False,,development,2,Girls,True
5001,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,2011,Gini and Jony Girl's Tamira Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5001.jpg,60.0,80.0,0.75,RGB,JPEG,11833,e6c654a136e109f097b6c13887c9fd1e504fbcd3a3de8a21473bfef15bda0cf5,gini and jony girl's tamira blue kidswear,family_adb019dcde61d092,singleton,False,False,False,,,single_e6c654a136e1,False,,development,0,Girls,True
5002,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,2011,Gini and Jony Girl's Jolene Pink Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5002.jpg,60.0,80.0,0.75,RGB,JPEG,17652,863be24efab0a3f19a04151276b3e27de5ba1a4efc7593f5e3698df4101fe416,gini and jony girl's jolene pink kidswear,family_0a5c81430ef4b9a4,singleton,False,False,False,,,single_863be24efab0,False,,development,0,Girls,True
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,2011,Gini and Jony Girl's Arella Blue Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5003.jpg,60.0,80.0,0.75,RGB,JPEG,11319,3b5514c5a312da902c583012fa19ed768e3fef52d4be9a4036830b765961f7ff,gini and jony girl's arella blue kidswear,family_5ca452a03e3d5c2d,singleton,False,False,False,,,single_3b5514c5a312,False,,development,3,Girls,True
5006,Women,Apparel,Topwear,Tops,Green,Summer,Casual,2011,Gini and Jony Girl's Farica Green Kidswear,False,True,True,True,True,data/raw/teacher/train/images_train/5006.jpg,60.0,80.0,0.75,RGB,JPEG,14386,f3dec22804f6ed9727dd02c0428dcabbbb14b4281a5273b516baafe648ecacbb,gini and jony girl's farica green kidswear,family_b722c9caaa55038b,singleton,False,False,False,,,single_f3dec22804f6,False,,development,0,Girls,True
