fold,articleType,shortcut_majority_season,majority_count,training_labeled_count,majority_share,training_id_sha256
1,Suspenders,Summer,28,28,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Sweaters,Fall,161,186,0.8655913978494624,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Sweatshirts,Fall,173,189,0.9153439153439153,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Swimwear,Summer,6,12,0.5,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tablet Sleeve,Summer,2,2,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Ties,Summer,109,142,0.7676056338028169,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Ties and Cufflinks,Summer,1,1,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tights,Summer,6,6,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tops,Summer,786,1096,0.7171532846715328,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Track Pants,Fall,97,198,0.4898989898989899,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tracksuits,Fall,13,20,0.65,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Travel Accessory,Summer,8,10,0.8,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Trolley Bag,Summer,3,3,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Trousers,Summer,183,346,0.5289017341040463,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Trunk,Summer,80,95,0.8421052631578947,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tshirts,Summer,2788,4601,0.6059552271245382,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Tunics,Summer,89,118,0.7542372881355932,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Umbrellas,Summer,4,4,1.0,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Waist Pouch,Winter,7,12,0.5833333333333334,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Waistcoat,Summer,6,10,0.6,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Wallets,Summer,299,562,0.5320284697508897,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Watches,Winter,1490,1532,0.9725848563968669,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Water Bottle,Fall,6,8,0.75,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
1,Wristbands,Fall,2,4,0.5,11f76c8e36120826dcaf679992873396efd113f38265cf1a16493ee3e55c25b7
2,Accessory Gift Set,Fall,33,73,0.4520547945205479,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Baby Dolls,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Backpacks,Summer,232,484,0.4793388429752066,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Bangle,Summer,33,43,0.7674418604651163,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Basketballs,Summer,6,9,0.6666666666666666,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Belts,Summer,355,541,0.6561922365988909,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Blazers,Summer,6,6,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Body Wash and Scrub,Spring,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Booties,Summer,7,7,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Boxers,Summer,28,28,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Bra,Summer,132,201,0.6567164179104478,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Bracelet,Summer,23,37,0.6216216216216216,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Briefs,Summer,394,454,0.8678414096916299,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Camisoles,Winter,6,10,0.6,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Capris,Summer,83,108,0.7685185185185185,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Caps,Summer,91,184,0.4945652173913043,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Casual Shoes,Summer,908,1820,0.4989010989010989,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Churidar,Summer,18,21,0.8571428571428571,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Clothing Set,Summer,6,6,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Clutches,Summer,92,151,0.609271523178808,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Concealer,Spring,2,2,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Cufflinks,Fall,19,32,0.59375,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Cushion Covers,Fall,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Deodorant,Spring,194,198,0.9797979797979798,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Dresses,Summer,190,231,0.8225108225108225,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Duffel Bag,Summer,31,58,0.5344827586206896,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Dupatta,Summer,69,78,0.8846153846153846,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Earrings,Summer,98,179,0.547486033519553,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Eyeshadow,Spring,3,3,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Flats,Winter,173,285,0.6070175438596491,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Flip Flops,Summer,289,588,0.4914965986394558,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Footballs,Fall,5,6,0.8333333333333334,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Formal Shoes,Summer,176,413,0.4261501210653753,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Foundation and Primer,Spring,10,10,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Fragrance Gift Set,Spring,37,37,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Free Gifts,Winter,26,45,0.5777777777777777,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Gloves,Summer,11,14,0.7857142857142857,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Handbags,Summer,481,977,0.4923234390992835,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Hat,Fall,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Headband,Summer,3,5,0.6,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Heels,Winter,512,714,0.7170868347338936,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Highlighter and Blush,Spring,4,4,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Innerwear Vests,Summer,152,164,0.926829268292683,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Ipad,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Jackets,Fall,102,154,0.6623376623376623,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Jeans,Summer,227,378,0.6005291005291006,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Jeggings,Summer,13,16,0.8125,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Jewellery Set,Winter,17,23,0.7391304347826086,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Jumpsuit,Summer,7,8,0.875,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Kajal and Eyeliner,Spring,9,9,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Key chain,Winter,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Kurta Sets,Fall,28,51,0.5490196078431373,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Kurtas,Summer,639,1057,0.6045411542100284,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Kurtis,Summer,89,137,0.6496350364963503,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Laptop Bag,Summer,29,53,0.5471698113207547,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Leggings,Summer,53,107,0.4953271028037383,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lehenga Choli,Summer,2,2,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lip Gloss,Spring,4,4,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lip Liner,Spring,9,9,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lip Plumper,Spring,2,2,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lipstick,Spring,10,10,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lounge Pants,Summer,30,36,0.8333333333333334,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lounge Shorts,Summer,13,23,0.5652173913043478,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Lounge Tshirts,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Messenger Bag,Summer,14,30,0.4666666666666667,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Mobile Pouch,Summer,21,32,0.65625,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Mufflers,Fall,19,27,0.7037037037037037,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Nail Polish,Spring,13,13,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Necklace and Chains,Winter,21,42,0.5,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Nehru Jackets,Summer,2,2,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Night suits,Summer,45,47,0.9574468085106383,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Nightdress,Summer,27,27,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Patiala,Fall,13,18,0.7222222222222222,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Pendant,Summer,83,94,0.8829787234042553,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Perfume and Body Mist,Spring,380,380,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Rain Trousers,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Ring,Summer,38,54,0.7037037037037037,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Robe,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Rompers,Summer,9,9,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Rucksacks,Winter,7,8,0.875,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Salwar,Summer,20,22,0.9090909090909091,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Salwar and Dupatta,Summer,5,5,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sandals,Summer,297,589,0.5042444821731749,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sarees,Summer,68,102,0.6666666666666666,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Scarves,Summer,45,74,0.6081081081081081,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shapewear,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shirts,Fall,1182,2095,0.564200477326969,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shoe Accessories,Summer,8,16,0.5,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shoe Laces,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shorts,Summer,222,358,0.6201117318435754,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Shrug,Fall,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Skirts,Summer,55,78,0.7051282051282052,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Socks,Summer,335,417,0.8033573141486811,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sports Sandals,Summer,17,43,0.3953488372093023,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sports Shoes,Summer,795,1336,0.5950598802395209,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Stockings,Summer,10,18,0.5555555555555556,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Stoles,Summer,56,61,0.9180327868852459,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sunglasses,Winter,690,710,0.971830985915493,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Suspenders,Summer,28,28,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sweaters,Fall,161,187,0.8609625668449198,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Sweatshirts,Fall,171,189,0.9047619047619048,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Swimwear,Fall,5,12,0.4166666666666667,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tablet Sleeve,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Ties,Summer,108,142,0.7605633802816901,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Ties and Cufflinks,Summer,1,1,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tights,Summer,7,7,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tops,Summer,789,1095,0.7205479452054795,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Track Pants,Fall,97,199,0.48743718592964824,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tracksuits,Fall,10,19,0.5263157894736842,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Travel Accessory,Summer,5,9,0.5555555555555556,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Trolley Bag,Summer,3,3,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Trousers,Summer,188,348,0.5402298850574713,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Trunk,Summer,75,94,0.7978723404255319,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tshirts,Summer,2785,4597,0.6058298890580813,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Tunics,Summer,89,117,0.7606837606837606,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Umbrellas,Summer,4,4,1.0,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Waist Pouch,Winter,8,12,0.6666666666666666,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Waistcoat,Summer,5,9,0.5555555555555556,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Wallets,Summer,296,563,0.5257548845470693,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Watches,Winter,1485,1531,0.9699542782495101,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Water Bottle,Fall,6,8,0.75,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
2,Wristbands,Fall,2,4,0.5,ae10831c9264ae8f915ea980870ad801d5d492a3d092007883572760eb45b3bf
3,Accessory Gift Set,Fall,36,72,0.5,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Baby Dolls,Summer,2,2,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Backpacks,Summer,231,485,0.4762886597938144,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Bangle,Summer,33,44,0.75,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Basketballs,Summer,5,10,0.5,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Belts,Summer,357,541,0.6598890942698706,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Blazers,Summer,6,6,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Body Wash and Scrub,Spring,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Booties,Summer,8,8,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Boxers,Summer,27,27,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Bra,Summer,133,200,0.665,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Bracelet,Summer,29,37,0.7837837837837838,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Briefs,Summer,396,454,0.8722466960352423,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Camisoles,Winter,8,11,0.7272727272727273,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Capris,Summer,85,109,0.7798165137614679,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Caps,Summer,94,184,0.5108695652173914,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Casual Shoes,Summer,900,1819,0.4947773501924134,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Churidar,Summer,18,21,0.8571428571428571,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Clothing Set,Summer,6,6,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Clutches,Summer,101,151,0.6688741721854304,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Compact,Spring,4,4,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Concealer,Spring,2,2,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Cufflinks,Fall,16,32,0.5,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Cushion Covers,Fall,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Deodorant,Spring,194,198,0.9797979797979798,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Dresses,Summer,196,231,0.8484848484848485,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Duffel Bag,Summer,32,58,0.5517241379310345,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Dupatta,Summer,66,79,0.8354430379746836,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Earrings,Summer,103,179,0.5754189944134078,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Eyeshadow,Spring,4,4,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Flats,Winter,169,285,0.5929824561403508,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Flip Flops,Summer,287,588,0.4880952380952381,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Footballs,Fall,5,6,0.8333333333333334,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Formal Shoes,Summer,191,413,0.46246973365617433,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Foundation and Primer,Spring,10,10,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Fragrance Gift Set,Spring,37,37,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Free Gifts,Winter,25,45,0.5555555555555556,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Gloves,Summer,10,15,0.6666666666666666,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Handbags,Summer,485,978,0.49591002044989774,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Hat,Fall,2,2,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Headband,Fall,3,5,0.6,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Heels,Winter,508,714,0.711484593837535,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Innerwear Vests,Summer,148,163,0.9079754601226994,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Ipad,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Jackets,Fall,108,154,0.7012987012987013,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Jeans,Summer,211,378,0.5582010582010583,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Jeggings,Summer,15,18,0.8333333333333334,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Jewellery Set,Summer,17,32,0.53125,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Jumpsuit,Summer,6,8,0.75,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Kajal and Eyeliner,Spring,9,9,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Kurta Sets,Fall,27,51,0.5294117647058824,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Kurtas,Summer,643,1059,0.607176581680831,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Kurtis,Summer,91,137,0.6642335766423357,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Laptop Bag,Summer,26,53,0.49056603773584906,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Leggings,Summer,56,108,0.5185185185185185,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lehenga Choli,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lip Gloss,Spring,4,4,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lip Liner,Spring,10,10,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lip Plumper,Spring,2,2,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lipstick,Spring,10,10,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lounge Pants,Summer,29,36,0.8055555555555556,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lounge Shorts,Summer,13,23,0.5652173913043478,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Lounge Tshirts,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Messenger Bag,Summer,13,29,0.4482758620689655,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Mobile Pouch,Summer,20,32,0.625,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Mufflers,Fall,19,26,0.7307692307692307,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Nail Polish,Spring,13,13,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Necklace and Chains,Fall,18,42,0.42857142857142855,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Nehru Jackets,Summer,4,4,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Night suits,Summer,46,47,0.9787234042553191,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Nightdress,Summer,27,27,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Patiala,Fall,13,18,0.7222222222222222,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Pendant,Summer,81,100,0.81,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Perfume and Body Mist,Spring,379,379,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
3,Rain Jacket,Summer,1,1,1.0,5bd4bdacd0b56699a65d510af6912c392636a461a7fbc961a2a5421a16680a39
