id,usage,gender,original_mask_fallback,foreground_fraction,shift_grid_mean_removed_foreground,shift_grid_worst_removed_foreground,crop10pct_removed_foreground,center8x8_erased_foreground,bright115_newly_clipped_foreground_channel_fraction,dark090_near_white_fraction,original_near_white_fraction
25140,Party,Women,False,0.14416666666666667,0.0,0.0,0.0,0.0,0.12138728323699421,0.0,0.85625
25366,Casual,Men,False,0.46520833333333333,0.007254814151365875,0.02418271383788625,0.14151365875503807,0.028660994178235557,0.09135691894312584,0.0,0.5479166666666667
25878,Casual,Unisex,False,0.44125,0.0,0.0,0.0,0.030217186024551465,0.012905256531318854,0.0,0.55875
25886,Travel,Unisex,False,0.47270833333333334,0.0,0.0,0.02600264433671221,0.028206258263552227,0.023505215219626854,0.0,0.5289583333333333
25887,Travel,Unisex,False,0.46,0.0,0.0,0.021739130434782608,0.028985507246376812,0.013435990338164252,0.0,0.54
26140,Formal,Men,False,0.401875,0.011197511664074651,0.03732503888024884,0.19491964748574392,0.01607050285121825,0.19595645412130638,0.0,0.6020833333333333
26271,Casual,Men,False,0.48291666666666666,0.0075927523727351166,0.02545297670405522,0.1453839516824849,0.027610008628127698,0.5789473684210527,0.0,0.5227083333333333
26333,Casual,Women,False,0.304375,0.0,0.0,0.08418891170431211,0.04380561259411362,0.057266712297513116,0.0,0.698125
26396,Formal,Men,False,0.5147916666666666,0.007689194658033185,0.023472278429785512,0.1481181707810603,0.025900445163901255,0.09267503035208417,0.0,0.49020833333333336
26804,Formal,Men,False,0.6885416666666667,0.0,0.0,0.09440242057488654,0.019364599092284416,0.014523449319213313,0.0,0.31145833333333334
26807,Formal,Men,False,0.394375,0.01225567881669308,0.04067617538298996,0.21236133122028525,0.013206550449022716,0.20073956682514527,0.0,0.6102083333333334
27182,Formal,Men,False,0.3904166666666667,0.0112059765208111,0.03735325506937033,0.2001067235859125,0.009071504802561366,0.21166844539309854,0.0,0.615
27225,Casual,Girls,False,0.3285416666666667,0.0,0.0,0.0,0.040583386176284084,0.09025575988163179,0.0,0.6714583333333334
27273,Ethnic,Women,False,0.46791666666666665,0.007034728406055208,0.0213713268032057,0.14069456812110417,0.028495102404274265,0.12718907687741168,0.0,0.5329166666666667
27438,Sports,Women,False,0.21333333333333335,0.0,0.0,0.0185546875,0.0625,0.3531901041666667,0.0,0.7866666666666666
27640,Sports,Men,False,0.2525,0.0,0.0,0.01155115511551155,0.052805280528052806,0.04977997799779978,0.0,0.7475
27868,Smart Casual,Women,False,0.4083333333333333,0.0074489795918367355,0.025,0.13724489795918368,0.0326530612244898,0.08537414965986395,0.0,0.5916666666666667
27869,Smart Casual,Women,False,0.3910416666666667,0.007458710708577517,0.02503995737879595,0.13638785295684602,0.034096963239211506,0.047416089504528504,0.0,0.6089583333333334
27889,Formal,Women,False,0.45979166666666665,0.006705935659265972,0.022202084277299503,0.11916628908019937,0.028998640688717717,0.19090771786739164,0.0,0.5595833333333333
28101,Casual,Men,False,0.900625,0.03131158917418459,0.055517002081887576,0.3199167244968772,0.014804533888503354,0.020279127149356157,0.0,0.099375
28224,Casual,Women,False,0.15229166666666666,0.0,0.0,0.0,0.08755129958960328,0.15503875968992248,0.0,0.8477083333333333
28331,Casual,Men,False,0.18395833333333333,0.0,0.0,0.020385050962627407,0.072480181200453,0.038882597206493015,0.0,0.8160416666666667
28461,Casual,Women,False,0.33645833333333336,0.010030959752321982,0.03343653250773994,0.18637770897832817,0.029721362229102165,0.15665634674922602,0.0,0.6760416666666667
28966,Ethnic,Women,False,0.27208333333333334,0.0009188361408882085,0.0015313935681470138,0.08958652373660031,0.04900459418070444,0.1003062787136294,0.0,0.7279166666666667
29101,Casual,Unisex,False,0.4875,0.0,0.0,0.012393162393162393,0.02735042735042735,0.015242165242165243,0.0,0.5133333333333333
29150,Casual,Girls,False,0.18333333333333332,0.0,0.0,0.0,0.07272727272727272,0.5007575757575757,0.0,0.8191666666666667
29166,Casual,Girls,False,0.23145833333333332,0.0,0.0,0.0,0.0576057605760576,0.025202520252025202,0.0,0.7685416666666667
29243,Sports,Men,False,0.40375,0.0,0.0,0.04076367389060888,0.033023735810113516,0.6761265909872721,0.0,0.6152083333333334
29320,Sports,Men,False,0.47708333333333336,0.007510917030567685,0.024890829694323144,0.1349344978165939,0.02794759825327511,0.11775836972343523,0.0,0.5320833333333334
29402,Formal,Men,False,0.39520833333333333,0.01191354770690564,0.03953610964681075,0.2040063257775435,0.008961518186610437,0.11931119311193111,0.0,0.6072916666666667
29409,Smart Casual,Men,False,0.37625,0.0,0.0,0.05703211517165006,0.035437430786267994,0.03765227021040975,0.0,0.62375
29457,Smart Casual,Men,False,0.3464583333333333,0.0,0.0,0.05953096812988575,0.03848466626578473,0.054119061936259774,0.0,0.6539583333333333
29470,Smart Casual,Men,False,0.4322916666666667,0.0001927710843373494,0.0009638554216867469,0.10361445783132531,0.030843373493975902,0.10441767068273092,0.0,0.5814583333333333
29749,Casual,Men,False,0.5110416666666666,0.00016306563391765185,0.0008153281695882593,0.049735018344883815,0.026090501426824297,0.08425057752412013,0.0,0.49083333333333334
29889,Casual,Women,False,0.11875,0.0,0.0,0.0,0.06491228070175438,0.19415204678362574,0.0,0.88125
30087,Casual,Women,False,0.441875,0.0,0.0,0.06317774634606317,0.030174446016030174,0.16847399025616847,0.0,0.558125
30641,Sports,Unisex,False,0.19270833333333334,0.0,0.0,0.0,0.06918918918918919,0.05693693693693694,0.0,0.8072916666666666
30714,Ethnic,Boys,False,0.215,0.0,0.0,0.0,0.0562015503875969,0.40536175710594313,0.0,0.785625
30716,Ethnic,Boys,False,0.23895833333333333,0.0,0.0,0.0,0.05579773321708806,0.07178145887823308,0.0,0.7614583333333333
30724,Ethnic,Boys,False,0.21354166666666666,0.0,0.0,0.0,0.0624390243902439,0.49886178861788616,0.0,0.7866666666666666
30754,Ethnic,Men,False,0.40166666666666667,0.004356846473029046,0.014522821576763486,0.10269709543568464,0.03319502074688797,0.03112033195020747,0.0,0.5983333333333334
30768,Ethnic,Men,False,0.393125,0.004451510333863275,0.01483836777954425,0.10280869104398516,0.03391626921038686,0.02490726020137785,0.0,0.606875
30771,Ethnic,Men,False,0.3925,0.0044585987261146496,0.014861995753715499,0.10509554140127389,0.03397027600849257,0.03857041755130927,0.0,0.6075
30957,Ethnic,Women,False,0.4089583333333333,0.00641874681609781,0.021395822720326033,0.1380539989811513,0.032603158430973,0.19120393954831041,0.0,0.5922916666666667
30991,NA,Women,False,0.0975,0.0,0.0,0.0,0.13675213675213677,0.4829059829059829,0.0,0.904375
30992,NA,Men,False,0.23479166666666668,0.0,0.0,0.0,0.05678793256433008,0.33895297249334516,0.0,0.7652083333333334
31024,Casual,Men,False,0.5045833333333334,0.007101568951279934,0.022295623451692816,0.14203137902559868,0.026424442609413706,0.08312689237544729,0.0,0.4979166666666667
31080,Ethnic,Women,False,0.466875,0.007050423917893797,0.020972780008924587,0.14145470771976795,0.0285586791610888,0.07942882641677822,0.0,0.5358333333333334
31090,Casual,Boys,False,0.17791666666666667,0.0,0.0,0.0,0.07494145199063232,0.02302888368462139,0.0,0.8220833333333334
31092,Casual,Boys,False,0.1675,0.0,0.0,0.0,0.07960199004975124,0.026119402985074626,0.0,0.8325
31106,Casual,Boys,False,0.12416666666666666,0.0,0.0,0.0,0.10067114093959731,0.39485458612975394,0.0,0.87875
31112,Casual,Boys,False,0.14875,0.0,0.0,0.0,0.08683473389355742,0.19747899159663865,0.0,0.85125
31125,Casual,Girls,False,0.17875,0.0,0.0,0.0,0.07459207459207459,0.053613053613053616,0.0,0.82125
31172,Casual,Girls,False,0.27020833333333333,0.0,0.0,0.0,0.04934464148033924,0.3413004369056798,0.0,0.7297916666666666
31312,Ethnic,Women,False,0.34208333333333335,0.005115712545676006,0.01705237515225335,0.12545676004872108,0.0389768574908648,0.06496142915144133,0.0,0.6583333333333333
31457,Sports,Men,False,0.39416666666666667,0.0,0.0,0.0,0.03382663847780127,0.01233262861169838,0.0,0.6058333333333333
31937,Ethnic,Women,False,0.4189583333333333,0.006166086524117353,0.020387866732968673,0.13625062158130283,0.03182496270512183,0.18332504558262888,0.0,0.583125
32156,Casual,Women,False,0.36395833333333333,0.0,0.0,0.0,0.03663423010875787,0.013547033008967754,0.0,0.6360416666666666
32188,Sports,Men,False,0.39895833333333336,0.0,0.0,0.01723237597911227,0.03342036553524804,0.42245430809399476,0.0,0.6154166666666666
32224,Ethnic,Women,False,0.38479166666666664,0.0050893340552246895,0.017325392528424473,0.11748781808337845,0.034650785056848946,0.03555314925103772,0.0,0.6152083333333334
32337,Casual,Women,False,0.36666666666666664,0.00011363636363636364,0.0005681818181818182,0.06875,0.03636363636363636,0.04090909090909091,0.0,0.6333333333333333
32603,NA,Men,False,0.26229166666666665,0.0,0.0,0.0,0.050833995234312944,0.03256552819698173,0.0,0.7377083333333333
32608,NA,Men,False,0.28041666666666665,0.0,0.0,0.0,0.0475482912332838,0.029717682020802376,0.0,0.7195833333333334
32717,NA,Men,False,0.185,0.0,0.0,0.006756756756756757,0.07207207207207207,0.10960960960960961,0.0,0.815
32719,NA,Men,False,0.20291666666666666,0.0,0.0,0.008213552361396304,0.06570841889117043,0.024640657084188913,0.0,0.7970833333333334
32863,Casual,Unisex,False,0.31875,0.0,0.0,0.0,0.04183006535947712,0.037037037037037035,0.0,0.685
33080,Casual,Men,False,0.44458333333333333,0.007029053420805998,0.023430178069353328,0.1373008434864105,0.02999062792877226,0.23945641986879102,0.0,0.5604166666666667
33144,Casual,Boys,False,0.28854166666666664,0.0,0.0,0.0007220216606498195,0.046209386281588445,0.03369434416365824,0.0,0.7114583333333333
33200,Casual,Women,False,0.43666666666666665,0.006106870229007633,0.02051526717557252,0.13358778625954199,0.030534351145038167,0.4263676844783715,0.0,0.5647916666666667
33271,Casual,Girls,False,0.18291666666666667,0.0,0.0,0.010250569476082005,0.07289293849658314,0.040242976461655276,0.0,0.8170833333333334
33424,Casual,Women,False,0.38666666666666666,0.0,0.0,0.005926724137931034,0.034482758620689655,0.03286637931034483,0.0,0.615
33695,Smart Casual,Men,False,0.2995833333333333,0.0,0.0,0.022253129346314324,0.04450625869262865,0.21186833565136765,0.0,0.7010416666666667
33697,Smart Casual,Women,False,0.175625,0.0,0.0,0.0166073546856465,0.04389086595492289,0.19612495057334914,0.0,0.824375
33702,Smart Casual,Men,False,0.264375,0.0,0.0,0.017336485421591805,0.0504334121355398,0.24139742579458892,0.0,0.7370833333333333
33762,Casual,Women,False,0.43916666666666665,0.0060721062618595825,0.020398481973434534,0.12950664136622392,0.030360531309297913,0.1364642631246047,0.0,0.5614583333333333
33969,Party,Women,False,0.39520833333333333,0.004111755403268318,0.013705851344227728,0.09910384818133895,0.03373748023194518,0.09927956422421368,0.0,0.605625
34099,Casual,Boys,False,0.18333333333333332,0.0,0.0,0.0,0.07272727272727272,0.3477272727272727,0.0,0.816875
34108,Casual,Girls,False,0.18770833333333334,0.0,0.0,0.0,0.07103218645948946,0.2008879023307436,0.0,0.8122916666666666
34118,Casual,Girls,False,0.28020833333333334,0.0,0.0,0.0,0.04758364312267658,0.022057001239157374,0.0,0.7197916666666667
34133,Smart Casual,Men,False,0.29583333333333334,0.0,0.0,0.0,0.04507042253521127,0.01596244131455399,0.0,0.7041666666666667
34282,Ethnic,Women,False,0.33229166666666665,0.004137931034482759,0.013793103448275862,0.10031347962382445,0.04012539184952978,0.219435736677116,0.0,0.6716666666666666
34354,Casual,Men,False,0.44854166666666667,0.007524384579656293,0.025081281932187643,0.12912215513237343,0.029725963771481654,0.04195695928162254,0.0,0.555625
34380,Casual,Men,False,0.46458333333333335,0.0066367713004484305,0.02197309417040359,0.13408071748878925,0.028699551569506727,0.16995515695067265,0.0,0.5433333333333333
34493,Formal,Women,False,0.30625,0.01292517006802721,0.04353741496598639,0.2217687074829932,0.04353741496598639,0.15306122448979592,0.0,0.6958333333333333
34547,Casual,Men,False,0.25083333333333335,0.0,0.0,0.0,0.053156146179401995,0.33194905869324476,0.0,0.7541666666666667
34710,Casual,Girls,False,0.14666666666666667,0.0,0.0,0.0,0.09090909090909091,0.13494318181818182,0.0,0.8533333333333334
35332,Ethnic,Women,False,0.051666666666666666,0.0,0.0,0.0,0.008064516129032258,0.3575268817204301,0.0,0.9483333333333334
35381,Casual,Boys,False,0.22354166666666667,0.0,0.0,0.0,0.05964585274930102,0.3547685616651134,0.0,0.784375
35395,Formal,Men,False,0.19625,0.0,0.0,0.020169851380042462,0.06794055201698514,0.024769992922859165,0.0,0.80375
35475,Formal,Men,False,0.24291666666666667,0.0,0.0,0.016295025728987993,0.0548885077186964,0.1320754716981132,0.0,0.75875
35532,Casual,Girls,False,0.11541666666666667,0.0,0.0,0.0,0.02527075812274368,0.06498194945848375,0.0,0.8845833333333334
35558,Casual,Girls,False,0.150625,0.0,0.0,0.0,0.08713692946058091,0.27155371138773626,0.0,0.8560416666666667
35828,Travel,Unisex,False,0.099375,0.0,0.0,0.0,0.04821802935010482,0.03773584905660377,0.0,0.900625
35891,Casual,Boys,False,0.20375,0.0,0.0,0.0,0.065439672801636,0.534423994546694,0.0,0.79625
35999,Casual,Boys,False,0.17645833333333333,0.0,0.0,0.0,0.0755608028335301,0.03817394726485636,0.0,0.8235416666666666
36089,Casual,Unisex,False,0.17791666666666667,0.0,0.0,0.0,0.07494145199063232,0.0312256049960968,0.0,0.8220833333333334
36206,Casual,Boys,False,0.166875,0.0,0.0,0.0,0.07990012484394507,0.02039117769454848,0.0,0.833125
36216,Casual,Girls,False,0.28583333333333333,0.0,0.0,0.0,0.04664723032069971,0.0706997084548105,0.0,0.7183333333333334
36321,Casual,Boys,False,0.19875,0.0,0.0,0.0,0.06708595387840671,0.1610761705101328,0.0,0.8064583333333334
36493,Ethnic,Women,False,0.3720833333333333,0.004367301231802912,0.014557670772676373,0.10806270996640538,0.03583426651735722,0.12094064949608063,0.0,0.6279166666666667
36731,Casual,Girls,False,0.3022916666666667,0.00013783597518952445,0.0006891798759476223,0.03997243280496209,0.04410751206064783,0.40041350792556857,0.0,0.698125
37102,Formal,Men,False,0.39791666666666664,0.01193717277486911,0.039790575916230364,0.1973821989528796,0.024607329842931937,0.08272251308900523,0.0,0.6054166666666667
37199,Casual,Boys,False,0.219375,0.0,0.0,0.0,0.060778727445394115,0.07818930041152264,0.0,0.780625
37201,Casual,Girls,False,0.24770833333333334,0.0,0.0,0.0,0.051303616484440706,0.13064199607513316,0.0,0.753125
37220,Casual,Boys,False,0.18729166666666666,0.0,0.0,0.0,0.07119021134593993,0.05265109380793474,0.0,0.8127083333333334
37584,Casual,Girls,False,0.18666666666666668,0.0,0.0,0.0,0.07142857142857142,0.19196428571428573,0.0,0.8133333333333334
37600,Casual,Boys,False,0.17895833333333333,0.0,0.0,0.0,0.07450523864959255,0.06363989134652696,0.0,0.82125
37602,Casual,Girls,False,0.21416666666666667,0.0,0.0,0.0,0.0622568093385214,0.025616083009079117,0.0,0.7858333333333334
37624,Casual,Boys,False,0.18479166666666666,0.0,0.0,0.0,0.07215332581736189,0.13416009019165728,0.0,0.8160416666666667
37637,Casual,Girls,False,0.20270833333333332,0.0,0.0,0.0,0.065775950668037,0.1685508735868448,0.0,0.7977083333333334
37757,Casual,Men,False,0.44708333333333333,0.0066169617893755825,0.02190121155638397,0.13280521901211556,0.02982292637465051,0.08387698042870456,0.0,0.553125
37795,Formal,Men,False,0.47520833333333334,0.006839105655414293,0.021920210434020166,0.1297676457693994,0.028057869355545814,0.08972672804325588,0.0,0.5252083333333334
38248,Casual,Boys,False,0.17625,0.0,0.0,0.0,0.07565011820330969,0.13869188337273444,0.0,0.8239583333333333
38327,Casual,Girls,False,0.165625,0.0,0.0,0.0,0.08050314465408805,0.3417190775681342,0.0,0.834375
38329,Casual,Girls,False,0.16375,0.0,0.0,0.0,0.08142493638676845,0.5008481764206955,0.0,0.83625
38402,Casual,Women,False,0.17104166666666668,0.0,0.0,0.0,0.0779537149817296,0.1550954120990662,0.0,0.870625
38492,Casual,Boys,False,0.26145833333333335,0.0,0.0,0.0,0.05099601593625498,0.20318725099601595,0.0,0.7385416666666667
38661,Sports,Men,False,0.226875,0.0,0.0,0.01928374655647383,0.05876951331496786,0.07131925313743495,0.0,0.773125
38747,Casual,Unisex,False,0.39895833333333336,0.0,0.0,0.018276762402088774,0.03342036553524804,0.028546562228024368,0.0,0.6060416666666667
38900,Casual,Girls,False,0.26166666666666666,0.0,0.0,0.0,0.03980891719745223,0.375,0.0,0.7383333333333333
38962,Travel,Unisex,False,0.3620833333333333,0.0,0.0,0.0,0.03682393555811277,0.02167242040659762,0.0,0.6379166666666667
38994,Casual,Boys,False,0.19166666666666668,0.0,0.0,0.0,0.035869565217391305,0.07572463768115942,0.0,0.8083333333333333
39001,Casual,Boys,False,0.185625,0.0,0.0,0.0,0.0718294051627385,0.1530115974560419,0.0,0.814375
39005,Casual,Girls,False,0.18416666666666667,0.0,0.0,0.0,0.07239819004524888,0.03167420814479638,0.0,0.8160416666666667
39031,Casual,Men,False,0.5425,0.0,0.0,0.07411674347158217,0.02457757296466974,0.2932667690732207,0.0,0.4575
39059,Formal,Men,False,0.08604166666666667,0.0,0.0,0.0,0.13075060532687652,0.12994350282485875,0.0,0.9139583333333333
39167,Ethnic,Women,False,0.40458333333333335,0.003604531410916581,0.01184346035015448,0.10092687950566426,0.032955715756951595,0.1364572605561277,0.0,0.60875
39405,Smart Casual,Men,False,0.5304166666666666,0.002670856245090338,0.00589159465828751,0.08680282796543598,0.02513747054202671,0.9172558261324955,0.0,0.46958333333333335
39487,Travel,Unisex,False,0.20958333333333334,0.0,0.0,0.0,0.0636182902584493,0.0268389662027833,0.0,0.791875
39490,Casual,Unisex,False,0.4610416666666667,0.0,0.0,0.022141888838680523,0.028920018075011298,0.039915649947281216,0.0,0.5502083333333333
39781,Formal,Men,False,0.49395833333333333,0.006916912695065374,0.022775200337410376,0.13496415014761703,0.026992830029523407,0.3469703360044988,0.0,0.5083333333333333
39902,Casual,Women,False,0.153125,0.0,0.0,0.0,0.08571428571428572,0.12154195011337869,0.0,0.86
39936,Casual,Unisex,False,0.34770833333333334,0.0,0.0,0.0,0.03834631515877771,0.01597763131615738,0.0,0.6522916666666667
40132,Casual,Boys,False,0.18145833333333333,0.0,0.0,0.0,0.07347876004592423,0.32185227707615766,0.0,0.8185416666666666
40216,Formal,Men,False,0.09791666666666667,0.0,0.0,0.08936170212765958,0.11914893617021277,0.08156028368794327,0.0,0.9020833333333333
40387,Casual,Women,False,0.43,0.0064922480620155055,0.020348837209302327,0.13178294573643412,0.031007751937984496,0.11854005167958656,0.0,0.5710416666666667
40607,Ethnic,Women,False,0.3983333333333333,0.006066945606694561,0.020397489539748955,0.12395397489539749,0.03347280334728033,0.05700836820083682,0.0,0.6016666666666667
40652,Ethnic,Women,False,0.411875,0.005159332321699545,0.01719777440566515,0.11836115326251896,0.03237228123419322,0.0703085483055134,0.0,0.5975
41312,Casual,Girls,False,0.20833333333333334,0.0,0.0,0.0,0.064,0.153,0.0,0.7916666666666666
41605,Casual,Men,False,0.45,0.006851851851851851,0.023148148148148147,0.13194444444444445,0.02962962962962963,0.04567901234567901,0.0,0.5535416666666667
43113,NA,Men,True,1.0,0.0347,0.0575,0.36,0.013333333333333334,0.011111111111111112,0.0,0.0075
43643,Party,Women,False,0.34041666666666665,0.00416156670746634,0.014075887392900856,0.10403916768665851,0.03916768665850673,0.09118727050183599,0.0,0.6595833333333333
43644,Party,Women,False,0.33979166666666666,0.004414469650521152,0.014714898835070508,0.09625996321275292,0.03923973022685469,0.11547108113631718,0.0,0.675625
43956,Casual,Women,False,0.17875,0.0,0.0,0.0,0.055944055944055944,0.049339549339549336,0.0,0.8220833333333334
44131,Party,Women,False,0.340625,0.0,0.0,0.0,0.03914373088685015,0.34413863404689093,0.0,0.6772916666666666
44377,Casual,Men,False,0.18104166666666666,0.0,0.0,0.0,0.07364787111622555,0.3003452243958573,0.0,0.8233333333333334
44670,Smart Casual,Women,False,0.4010416666666667,0.006961038961038961,0.023376623376623377,0.13142857142857142,0.03324675324675325,0.510995670995671,0.0,0.6064583333333333
45114,Smart Casual,Men,False,0.34270833333333334,0.0,0.0,0.07537993920972644,0.038905775075987845,0.14772036474164132,0.0,0.6572916666666667
45122,Smart Casual,Women,False,0.26395833333333335,0.0,0.0,0.07734806629834254,0.050513022888713496,0.08760852407261246,0.0,0.7360416666666667
45137,Smart Casual,Women,False,0.270625,0.0,0.0,0.09776751347190146,0.049268668206312545,0.11213754169874263,0.0,0.7310416666666667
45139,Smart Casual,Men,False,0.43395833333333333,0.0,0.0,0.05808929428708593,0.030724915986557848,0.050408065290446474,0.0,0.5664583333333333
45210,Smart Casual,Women,False,0.2841666666666667,0.0,0.0,0.09017595307917889,0.0469208211143695,0.260019550342131,0.0,0.7270833333333333
45240,Smart Casual,Women,False,0.5466666666666666,0.0,0.0,0.0705030487804878,0.024390243902439025,0.031377032520325206,0.0,0.4533333333333333
45340,Party,Women,False,0.20104166666666667,0.0,0.0,0.0,0.06632124352331606,0.14887737478411053,0.0,0.814375
45687,NA,Men,False,0.5577083333333334,0.012581247665296976,0.041837878221890175,0.15539783339559207,0.023907358983937244,0.3825177437429959,0.0,0.44979166666666665
46205,Ethnic,Women,False,0.15145833333333333,0.0,0.0,0.0,0.08803301237964237,0.11279229711141678,0.0,0.8533333333333334
46246,Casual,Women,False,0.38145833333333334,0.006335335882031676,0.019661387220098307,0.1348989623156745,0.034953577280174765,0.10504278172219188,0.0,0.620625
46836,Casual,Girls,False,0.13854166666666667,0.0,0.0,0.0,0.09473684210526316,0.293734335839599,0.0,0.8666666666666667
46839,Casual,Girls,False,0.12979166666666667,0.0,0.0,0.0,0.09630818619582665,0.04601391118245051,0.0,0.8702083333333334
47008,Ethnic,Women,False,0.4025,0.0055900621118012426,0.018633540372670808,0.10973084886128365,0.033126293995859216,0.08367839889579021,0.0,0.598125
47015,Ethnic,Women,False,0.3702083333333333,0.005740011254924029,0.019133370849746763,0.11873944850872256,0.03601575689364097,0.05852560495216657,0.0,0.6304166666666666
47067,Ethnic,Women,False,0.4895833333333333,0.009021276595744681,0.03021276595744681,0.14893617021276595,0.02723404255319149,0.04439716312056738,0.0,0.5270833333333333
47090,Casual,Boys,False,0.14541666666666667,0.0,0.0,0.0,0.09169054441260745,0.09121298949379178,0.0,0.855
47091,Casual,Boys,False,0.16375,0.0,0.0,0.0,0.08142493638676845,0.32782018659881257,0.0,0.8389583333333334
47109,Casual,Boys,False,0.13708333333333333,0.0,0.0,0.0,0.08966565349544073,0.35207700101317124,0.0,0.8766666666666667
47112,Casual,Boys,False,0.11583333333333333,0.0,0.0,0.0,0.10971223021582734,0.15227817745803357,0.0,0.885
47119,Casual,Boys,False,0.135625,0.0,0.0,0.0,0.07834101382488479,0.05069124423963134,0.0,0.864375
47397,Casual,Women,False,0.28375,0.0,0.0,0.013950073421439061,0.04698972099853157,0.16642192853646598,0.0,0.8045833333333333
49071,NA,Women,False,0.194375,0.0,0.0,0.0,0.06859592711682744,0.06073597713469096,0.0,0.805625
49076,NA,Women,False,0.40541666666666665,0.0,0.0,0.0041109969167523125,0.0328879753340185,0.04162384378211716,0.0,0.5945833333333334
49146,NA,Women,False,0.21520833333333333,0.0,0.0,0.0,0.061955469506292354,0.25072604065827686,0.0,0.7883333333333333
49148,NA,Women,False,0.048125,0.0,0.0,0.0,0.13852813852813853,0.31601731601731603,0.0,0.951875
49152,NA,Women,False,0.04625,0.0,0.0,0.0,0.14414414414414414,0.07357357357357357,0.0,0.95375
49153,NA,Women,False,0.3025,0.0,0.0,0.0,0.03443526170798898,0.15702479338842976,0.0,0.69875
49164,NA,Women,False,0.045625,0.0,0.0,0.0091324200913242,0.1461187214611872,0.4094368340943683,0.0,0.954375
49433,Casual,Unisex,False,0.24520833333333333,0.0,0.0,0.025488530161427356,0.05437553101104503,0.13848768054375532,0.0,0.7558333333333334
49684,Formal,Men,False,0.09770833333333333,0.0,0.0,0.08315565031982942,0.11727078891257996,0.09523809523809523,0.0,0.9022916666666667
49897,Casual,Unisex,False,0.2939583333333333,0.0,0.0,0.06520198440822111,0.04535790219702339,0.14930309473186865,0.0,0.7060416666666667
50010,Casual,Women,False,0.7435416666666667,0.01934435416082936,0.0636032502101429,0.24208461753992716,0.017932193891846457,0.22135051835247968,0.0,0.26229166666666665
50383,Ethnic,Women,False,0.234375,0.0,0.0,0.07555555555555556,0.05688888888888889,0.28,0.0,0.7660416666666666
50604,Casual,Men,False,0.7170833333333333,0.013306217315514237,0.030796048808832074,0.25246949447995354,0.018593840790238233,0.06924268835948093,0.0,0.28375
50871,Ethnic,Women,False,0.32416666666666666,0.0010282776349614395,0.002570694087403599,0.09383033419023136,0.04113110539845758,0.04584404455869751,0.0,0.6760416666666667
50971,Casual,Women,False,0.565,0.00789085545722714,0.02654867256637168,0.1441740412979351,0.02359882005899705,0.1404867256637168,0.0,0.4354166666666667
51044,NA,Women,False,0.36,0.004629629629629629,0.015625,0.09780092592592593,0.037037037037037035,0.043402777777777776,0.0,0.64
51045,NA,Women,False,0.44416666666666665,0.005628517823639776,0.019230769230769232,0.1346153846153846,0.0300187617260788,0.10084427767354597,0.0,0.556875
51061,NA,Women,False,0.3439583333333333,0.003997577225923682,0.013325257419745608,0.09145972138098123,0.03876438522107813,0.0462346052897234,0.0,0.6564583333333334
